mass_ratio	chirp_mass	luminosity_distance	dec	ra	theta_jn	psi	phase	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	geocent_time
0.26834	0.40747	0.2828	0.77731	0.55382	0.4786	0.1224	0.12604	0.25454	0.20414	0.20975	0.179	0.11903	0.13151	0.84017
0.26737	0.41722	0.2812	0.76627	0.5844	0.45751	0.11976	0.1176	0.25124	0.21922	0.21891	0.19648	0.14109	0.1228	0.84742
0.26985	0.43434	0.2866	0.80611	0.57972	0.47729	0.12582	0.11463	0.24087	0.19535	0.19788	0.16159	0.13629	0.11639	0.83971
0.29596	0.43712	0.30798	0.80224	0.60936	0.49161	0.11632	0.1215	0.2167	0.19674	0.18904	0.18975	0.13939	0.11659	0.8487
0.27896	0.44197	0.2928	0.77882	0.59458	0.47652	0.11457	0.13096	0.20327	0.19495	0.17701	0.20288	0.13708	0.14439	0.86243
0.29807	0.42238	0.27667	0.79992	0.57271	0.42826	0.12172	0.12608	0.22073	0.20209	0.17294	0.18586	0.13128	0.12234	0.83358
0.30803	0.43191	0.26027	0.79859	0.60816	0.43057	0.13507	0.12841	0.1942	0.20321	0.20636	0.20965	0.12867	0.12705	0.84181
0.30487	0.40782	0.30287	0.82345	0.60215	0.44739	0.12313	0.14454	0.24246	0.18454	0.204	0.22049	0.14284	0.13572	0.83182
0.30564	0.4451	0.25716	0.78971	0.60575	0.43848	0.12597	0.1328	0.21783	0.20856	0.1921	0.22724	0.13476	0.13713	0.83122
0.2848	0.44699	0.32177	0.77511	0.58232	0.45027	0.13909	0.11509	0.25015	0.19285	0.21907	0.21064	0.13306	0.13609	0.82357
0.2709	0.44561	0.28054	0.80723	0.58587	0.48307	0.12467	0.13025	0.26737	0.19307	0.204	0.23141	0.12096	0.1212	0.84067
0.29275	0.42651	0.30373	0.78168	0.54728	0.44402	0.11994	0.12685	0.23757	0.2019	0.20951	0.21241	0.12005	0.11868	0.84093
0.27164	0.4282	0.26119	0.75241	0.56279	0.4469	0.12258	0.13718	0.21172	0.23036	0.18002	0.19423	0.13332	0.12052	0.84053
0.28366	0.43993	0.27037	0.81227	0.62426	0.46206	0.12176	0.13668	0.2254	0.23444	0.19937	0.20542	0.11326	0.12423	0.85913
0.27909	0.42583	0.28507	0.77884	0.6118	0.48225	0.12056	0.11976	0.21926	0.2311	0.21912	0.20382	0.13941	0.12813	0.82074
0.28325	0.44623	0.29651	0.777	0.56578	0.43943	0.12488	0.12398	0.24281	0.22185	0.18598	0.21531	0.10968	0.11937	0.81415
0.2933	0.42178	0.28647	0.73539	0.57485	0.43707	0.12313	0.11183	0.25819	0.19532	0.17874	0.19375	0.11967	0.13482	0.84781
