mass_ratio	chirp_mass	luminosity_distance	dec	ra	theta_jn	psi	phase	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	geocent_time
0.39932	0.51749	0.44652	0.8221	0.7023	0.52046	0.26347	0.41216	0.45513	0.33857	0.34289	0.28935	0.2818	0.26263	0.86829
0.39549	0.51332	0.42708	0.80499	0.70011	0.51703	0.23923	0.42049	0.4626	0.33788	0.34356	0.32065	0.25355	0.26962	0.89933
0.40598	0.52434	0.43032	0.78228	0.70037	0.50183	0.24184	0.40233	0.45153	0.33601	0.33432	0.28255	0.24374	0.256	0.95094
0.40933	0.51848	0.44317	0.79918	0.71328	0.50594	0.23636	0.38694	0.47289	0.33843	0.34763	0.28473	0.26254	0.26856	0.88718
0.39796	0.49938	0.42571	0.79041	0.72535	0.49962	0.23927	0.40328	0.43871	0.34077	0.34933	0.29359	0.24917	0.24843	0.85032
0.35378	0.52081	0.42739	0.82543	0.71143	0.51163	0.2546	0.39146	0.44912	0.35317	0.31501	0.3075	0.2629	0.26099	0.8868
0.3854	0.53575	0.43672	0.80872	0.72083	0.50362	0.24426	0.40128	0.43368	0.32551	0.31087	0.2866	0.23543	0.26298	0.86005
0.38694	0.49045	0.43467	0.84727	0.72283	0.50041	0.24541	0.40917	0.45291	0.33678	0.30825	0.28858	0.23766	0.25413	0.86198
0.37019	0.51556	0.42975	0.80126	0.72202	0.51136	0.24145	0.40759	0.46874	0.34015	0.32245	0.27744	0.25308	0.25847	0.96127
0.37762	0.52064	0.43788	0.81309	0.70944	0.49246	0.25047	0.41219	0.47033	0.3271	0.32568	0.2983	0.24659	0.24422	0.86155
0.39665	0.52155	0.42794	0.7782	0.71588	0.48527	0.24367	0.41262	0.44756	0.32831	0.31139	0.28999	0.24075	0.24295	0.90509
0.37025	0.52249	0.42579	0.78701	0.71373	0.50786	0.25868	0.38278	0.44498	0.33866	0.32119	0.29748	0.24554	0.24434	0.87679
0.39826	0.51617	0.42761	0.85283	0.70796	0.49799	0.25351	0.43044	0.44199	0.33199	0.3376	0.27953	0.24151	0.24882	0.88672
0.38175	0.50504	0.43857	0.82009	0.69959	0.49934	0.24542	0.38533	0.43954	0.33975	0.3056	0.28864	0.22307	0.24402	0.89542
0.37461	0.51567	0.42799	0.81887	0.72059	0.48525	0.2212	0.39426	0.46804	0.31568	0.32203	0.26648	0.23189	0.24085	0.88282
0.38987	0.51895	0.42495	0.81876	0.70663	0.48261	0.23693	0.42226	0.46142	0.32803	0.32388	0.27748	0.25461	0.2667	0.93689
0.39628	0.51121	0.42932	0.77079	0.70556	0.51502	0.23198	0.38392	0.45797	0.33865	0.35197	0.26546	0.24302	0.2402	0.85025
0.39359	0.54086	0.41274	0.83472	0.72726	0.49425	0.24123	0.42115	0.46728	0.34426	0.32733	0.30085	0.23316	0.25162	0.88447
0.38318	0.49876	0.4022	0.84104	0.70526	0.47348	0.23437	0.40725	0.44645	0.32319	0.32329	0.27193	0.2301	0.26303	0.88877
0.38756	0.53647	0.39171	0.81499	0.7049	0.50241	0.24768	0.39181	0.45279	0.35123	0.32231	0.29531	0.24366	0.24653	0.86286
0.40224	0.51682	0.40038	0.85047	0.70059	0.50901	0.24554	0.40003	0.46457	0.35301	0.31692	0.29762	0.24012	0.24968	0.94102
