# Freq (Hz)	LIGO_Hanford_PSD (1/Hz)	LIGO_Livingston_PSD (1/Hz)	
171.000000	5.1032000e-47	5.2914500e-47
171.250000	5.0974500e-47	5.2933500e-47
171.500000	5.0914000e-47	5.2950500e-47
171.750000	5.0856000e-47	5.2968000e-47
172.000000	5.0800000e-47	5.2984500e-47
172.250000	5.0739000e-47	5.3005500e-47
172.500000	5.0680000e-47	5.3024500e-47
172.750000	5.0622500e-47	5.3045500e-47
173.000000	5.0564500e-47	5.3063500e-47
173.250000	5.0505000e-47	5.3082000e-47
173.500000	5.0449000e-47	5.3100500e-47
173.750000	5.0395000e-47	5.3119500e-47
174.000000	5.0337000e-47	5.3139500e-47
174.250000	5.0281000e-47	5.3159000e-47
174.500000	5.0225500e-47	5.3178500e-47
174.750000	5.0171000e-47	5.3197000e-47
175.000000	5.0115500e-47	5.3217500e-47
175.250000	5.0063500e-47	5.3236500e-47
175.500000	5.0010000e-47	5.3254000e-47
175.750000	4.9957900e-47	5.3273500e-47
176.000000	4.9900550e-47	5.3293000e-47
176.250000	4.9847750e-47	5.3313000e-47
176.500000	4.9794150e-47	5.3330500e-47
176.750000	4.9744050e-47	5.3350000e-47
177.000000	4.9689800e-47	5.3367500e-47
177.250000	4.9639550e-47	5.3386500e-47
177.500000	4.9588150e-47	5.3405500e-47
177.750000	4.9540500e-47	5.3427000e-47
178.000000	4.9489900e-47	5.3444000e-47
178.250000	4.9442350e-47	5.3462000e-47
178.500000	4.9391000e-47	5.3481000e-47
178.750000	4.9338600e-47	5.3500500e-47
179.000000	4.9285650e-47	5.3521500e-47
179.250000	4.9233350e-47	5.3540500e-47
179.500000	4.9186100e-47	5.3558500e-47
179.750000	4.9133400e-47	5.3576000e-47
180.000000	4.9084050e-47	5.3594000e-47
180.250000	4.9033450e-47	5.3613000e-47
180.500000	4.8983350e-47	5.3632000e-47
180.750000	4.8933750e-47	5.3650500e-47
181.000000	4.8885000e-47	5.3670000e-47
181.250000	4.8839800e-47	5.3690000e-47
181.500000	4.8794700e-47	5.3709500e-47
181.750000	4.8752600e-47	5.3728500e-47
182.000000	4.8704800e-47	5.3747000e-47
182.250000	4.8660350e-47	5.3768500e-47
182.500000	4.8610700e-47	5.3787000e-47
182.750000	4.8570400e-47	5.3806500e-47
183.000000	4.8526200e-47	5.3827000e-47
183.250000	4.8478900e-47	5.3847500e-47
183.500000	4.8434150e-47	5.3869000e-47
183.750000	4.8390400e-47	5.3888000e-47
184.000000	4.8346550e-47	5.3906500e-47
184.250000	4.8301700e-47	5.3926000e-47
184.500000	4.8259700e-47	5.3946000e-47
184.750000	4.8213900e-47	5.3966500e-47
185.000000	4.8168300e-47	5.3986000e-47
185.250000	4.8126100e-47	5.4005000e-47
185.500000	4.8085050e-47	5.4024500e-47
185.750000	4.8041400e-47	5.4046000e-47
186.000000	4.7999650e-47	5.4066000e-47
186.250000	4.7958150e-47	5.4087500e-47
186.500000	4.7919750e-47	5.4106500e-47
186.750000	4.7879650e-47	5.4126500e-47
187.000000	4.7839450e-47	5.4148500e-47
187.250000	4.7800550e-47	5.4167500e-47
187.500000	4.7760950e-47	5.4186000e-47
187.750000	4.7719250e-47	5.4208000e-47
188.000000	4.7682250e-47	5.4228500e-47
188.250000	4.7645700e-47	5.4247500e-47
188.500000	4.7607750e-47	5.4268500e-47
188.750000	4.7567200e-47	5.4288000e-47
189.000000	4.7532400e-47	5.4308000e-47
189.250000	4.7495150e-47	5.4328500e-47
189.500000	4.7457750e-47	5.4349000e-47
189.750000	4.7420900e-47	5.4370000e-47
190.000000	4.7385850e-47	5.4390500e-47
190.250000	4.7347300e-47	5.4411500e-47
190.500000	4.7309450e-47	5.4434000e-47
190.750000	4.7280950e-47	5.4455000e-47
191.000000	4.7247750e-47	5.4475000e-47
191.250000	4.7214350e-47	5.4496000e-47
191.500000	4.7179500e-47	5.4516500e-47
191.750000	4.7146400e-47	5.4535000e-47
192.000000	4.7111750e-47	5.4554500e-47
192.250000	4.7078200e-47	5.4575000e-47
192.500000	4.7045050e-47	5.4593500e-47
192.750000	4.7011050e-47	5.4613500e-47
193.000000	4.6975850e-47	5.4633000e-47
193.250000	4.6942800e-47	5.4653500e-47
193.500000	4.6909050e-47	5.4672500e-47
193.750000	4.6878500e-47	5.4693000e-47
194.000000	4.6850800e-47	5.4713000e-47
194.250000	4.6818850e-47	5.4731000e-47
194.500000	4.6788350e-47	5.4752500e-47
194.750000	4.6755750e-47	5.4774500e-47
195.000000	4.6726050e-47	5.4793500e-47
195.250000	4.6695300e-47	5.4813500e-47
195.500000	4.6662650e-47	5.4833000e-47
195.750000	4.6631350e-47	5.4854500e-47
196.000000	4.6600950e-47	5.4876000e-47
196.250000	4.6572400e-47	5.4896000e-47
196.500000	4.6544650e-47	5.4917000e-47
196.750000	4.6516600e-47	5.4937000e-47
197.000000	4.6486700e-47	5.4956500e-47
197.250000	4.6458350e-47	5.4975000e-47
197.500000	4.6427050e-47	5.4993500e-47
197.750000	4.6402550e-47	5.5015000e-47
198.000000	4.6375600e-47	5.5035500e-47
198.250000	4.6349000e-47	5.5056000e-47
198.500000	4.6321950e-47	5.5077500e-47
198.750000	4.6296700e-47	5.5098000e-47
199.000000	4.6271750e-47	5.5118500e-47
199.250000	4.6248250e-47	5.5140500e-47
199.500000	4.6222600e-47	5.5160000e-47
199.750000	4.6195050e-47	5.5180500e-47
200.000000	4.6171000e-47	5.5200500e-47
200.250000	4.6147400e-47	5.5221000e-47
200.500000	4.6124550e-47	5.5241500e-47
200.750000	4.6099050e-47	5.5261000e-47
201.000000	4.6075650e-47	5.5280000e-47
201.250000	4.6054050e-47	5.5300500e-47
201.500000	4.6034550e-47	5.5321000e-47
201.750000	4.6013950e-47	5.5341500e-47
202.000000	4.5991950e-47	5.5364000e-47
202.250000	4.5968650e-47	5.5382500e-47
202.500000	4.5948250e-47	5.5402500e-47
202.750000	4.5924800e-47	5.5423500e-47
203.000000	4.5904950e-47	5.5444500e-47
203.250000	4.5885600e-47	5.5464500e-47
203.500000	4.5868300e-47	5.5484500e-47
203.750000	4.5848250e-47	5.5504500e-47
204.000000	4.5828250e-47	5.5525500e-47
204.250000	4.5808000e-47	5.5547000e-47
204.500000	4.5788100e-47	5.5567500e-47
204.750000	4.5769350e-47	5.5589500e-47
205.000000	4.5753100e-47	5.5610500e-47
205.250000	4.5736500e-47	5.5631000e-47
205.500000	4.5719250e-47	5.5653000e-47
205.750000	4.5702650e-47	5.5674000e-47
206.000000	4.5688950e-47	5.5694500e-47
206.250000	4.5675400e-47	5.5714000e-47
206.500000	4.5658700e-47	5.5732000e-47
206.750000	4.5643650e-47	5.5752000e-47
207.000000	4.5633450e-47	5.5772500e-47
207.250000	4.5618800e-47	5.5793500e-47
207.500000	4.5601400e-47	5.5813000e-47
207.750000	4.5594100e-47	5.5832500e-47
208.000000	4.5584550e-47	5.5853500e-47
208.250000	4.5572000e-47	5.5873000e-47
208.500000	4.5560150e-47	5.5891000e-47
208.750000	4.5550150e-47	5.5912000e-47
209.000000	4.5539650e-47	5.5935000e-47
209.250000	4.5527550e-47	5.5957500e-47
209.500000	4.5516200e-47	5.5978500e-47
209.750000	4.5507350e-47	5.6000000e-47
210.000000	4.5496700e-47	5.6022000e-47
210.250000	4.5491400e-47	5.6043500e-47
210.500000	4.5480350e-47	5.6064500e-47
210.750000	4.5468800e-47	5.6084500e-47
211.000000	4.5456650e-47	5.6104000e-47
211.250000	4.5446350e-47	5.6123500e-47
211.500000	4.5434100e-47	5.6145000e-47
211.750000	4.5428300e-47	5.6166000e-47
212.000000	4.5416850e-47	5.6186500e-47
212.250000	4.5411700e-47	5.6208000e-47
212.500000	4.5404150e-47	5.6227000e-47
212.750000	4.5397850e-47	5.6248500e-47
213.000000	4.5392300e-47	5.6267500e-47
213.250000	4.5384250e-47	5.6285500e-47
213.500000	4.5378350e-47	5.6305500e-47
213.750000	4.5374800e-47	5.6326000e-47
214.000000	4.5370100e-47	5.6347000e-47
214.250000	4.5365300e-47	5.6368000e-47
214.500000	4.5363750e-47	5.6388500e-47
214.750000	4.5359350e-47	5.6410500e-47
215.000000	4.5358450e-47	5.6432500e-47
215.250000	4.5355700e-47	5.6454500e-47
215.500000	4.5353150e-47	5.6474000e-47
215.750000	4.5351450e-47	5.6498000e-47
216.000000	4.5350250e-47	5.6518500e-47
216.250000	4.5349400e-47	5.6539000e-47
216.500000	4.5346050e-47	5.6559500e-47
216.750000	4.5347500e-47	5.6579500e-47
217.000000	4.5346250e-47	5.6600500e-47
217.250000	4.5344250e-47	5.6620500e-47
217.500000	4.5342150e-47	5.6642500e-47
217.750000	4.5341950e-47	5.6667500e-47
218.000000	4.5339550e-47	5.6688500e-47
218.250000	4.5341750e-47	5.6711000e-47
218.500000	4.5345600e-47	5.6730500e-47
218.750000	4.5348250e-47	5.6752000e-47
219.000000	4.5353650e-47	5.6772500e-47
219.250000	4.5356300e-47	5.6795000e-47
219.500000	4.5363650e-47	5.6817500e-47
219.750000	4.5370150e-47	5.6837500e-47
220.000000	4.5374150e-47	5.6860000e-47
220.250000	4.5379700e-47	5.6879500e-47
220.500000	4.5384250e-47	5.6901500e-47
220.750000	4.5389750e-47	5.6921500e-47
221.000000	4.5398050e-47	5.6943500e-47
221.250000	4.5406600e-47	5.6965500e-47
221.500000	4.5415350e-47	5.6985500e-47
221.750000	4.5424850e-47	5.7005500e-47
222.000000	4.5434400e-47	5.7027000e-47
222.250000	4.5445750e-47	5.7046500e-47
222.500000	4.5453000e-47	5.7066500e-47
222.750000	4.5463100e-47	5.7086000e-47
223.000000	4.5475250e-47	5.7106000e-47
223.250000	4.5487950e-47	5.7128000e-47
223.500000	4.5497050e-47	5.7148000e-47
223.750000	4.5506350e-47	5.7169000e-47
224.000000	4.5520200e-47	5.7192000e-47
224.250000	4.5530650e-47	5.7214000e-47
224.500000	4.5544750e-47	5.7235500e-47
224.750000	4.5556450e-47	5.7256500e-47
225.000000	4.5571650e-47	5.7278000e-47
225.250000	4.5588200e-47	5.7300000e-47
225.500000	4.5605150e-47	5.7320500e-47
225.750000	4.5621600e-47	5.7340500e-47
226.000000	4.5637300e-47	5.7360000e-47
226.250000	4.5652950e-47	5.7381000e-47
226.500000	4.5671150e-47	5.7403500e-47
226.750000	4.5687850e-47	5.7426500e-47
227.000000	4.5705450e-47	5.7447500e-47
227.250000	4.5727300e-47	5.7469500e-47
227.500000	4.5752150e-47	5.7491500e-47
227.750000	4.5770250e-47	5.7512000e-47
228.000000	4.5791650e-47	5.7533500e-47
228.250000	4.5814200e-47	5.7557500e-47
228.500000	4.5832700e-47	5.7579500e-47
228.750000	4.5852700e-47	5.7603000e-47
229.000000	4.5875100e-47	5.7626500e-47
229.250000	4.5897650e-47	5.7648500e-47
229.500000	4.5922300e-47	5.7670500e-47
229.750000	4.5948650e-47	5.7693500e-47
230.000000	4.5974200e-47	5.7715500e-47
230.250000	4.5998400e-47	5.7739000e-47
230.500000	4.6022150e-47	5.7761000e-47
230.750000	4.6044400e-47	5.7780500e-47
231.000000	4.6071050e-47	5.7801500e-47
231.250000	4.6096850e-47	5.7822000e-47
231.500000	4.6126750e-47	5.7842500e-47
231.750000	4.6154400e-47	5.7865000e-47
232.000000	4.6183200e-47	5.7882500e-47
232.250000	4.6210400e-47	5.7905000e-47
232.500000	4.6238800e-47	5.7924500e-47
232.750000	4.6267850e-47	5.7946000e-47
233.000000	4.6300000e-47	5.7968000e-47
233.250000	4.6330750e-47	5.7989000e-47
233.500000	4.6360850e-47	5.8013500e-47
233.750000	4.6393700e-47	5.8036000e-47
234.000000	4.6426850e-47	5.8059000e-47
234.250000	4.6459300e-47	5.8081000e-47
234.500000	4.6493550e-47	5.8103000e-47
234.750000	4.6526450e-47	5.8124500e-47
235.000000	4.6559400e-47	5.8144000e-47
235.250000	4.6590800e-47	5.8168000e-47
235.500000	4.6626600e-47	5.8190500e-47
235.750000	4.6663100e-47	5.8212000e-47
236.000000	4.6697700e-47	5.8233500e-47
236.250000	4.6737400e-47	5.8255000e-47
236.500000	4.6771300e-47	5.8276500e-47
236.750000	4.6809900e-47	5.8298500e-47
237.000000	4.6848850e-47	5.8320500e-47
237.250000	4.6887550e-47	5.8343500e-47
237.500000	4.6926300e-47	5.8364500e-47
237.750000	4.6966100e-47	5.8386500e-47
238.000000	4.7006250e-47	5.8405500e-47
238.250000	4.7048700e-47	5.8427000e-47
238.500000	4.7090400e-47	5.8446500e-47
238.750000	4.7130050e-47	5.8468500e-47
239.000000	4.7175400e-47	5.8489500e-47
239.250000	4.7217300e-47	5.8513500e-47
239.500000	4.7265000e-47	5.8532500e-47
239.750000	4.7305800e-47	5.8556000e-47
240.000000	4.7350850e-47	5.8579000e-47
240.250000	4.7390800e-47	5.8601000e-47
240.500000	4.7439500e-47	5.8623500e-47
240.750000	4.7486350e-47	5.8645000e-47
241.000000	4.7531950e-47	5.8666500e-47
241.250000	4.7581900e-47	5.8688500e-47
241.500000	4.7631600e-47	5.8711500e-47
241.750000	4.7680950e-47	5.8732000e-47
242.000000	4.7730500e-47	5.8752500e-47
242.250000	4.7780700e-47	5.8775500e-47
242.500000	4.7830800e-47	5.8795000e-47
242.750000	4.7879950e-47	5.8817000e-47
243.000000	4.7933250e-47	5.8841000e-47
243.250000	4.7984450e-47	5.8863000e-47
243.500000	4.8036850e-47	5.8884000e-47
243.750000	4.8094200e-47	5.8906000e-47
244.000000	4.8148550e-47	5.8927500e-47
244.250000	4.8202500e-47	5.8948500e-47
244.500000	4.8256450e-47	5.8969000e-47
244.750000	4.8309500e-47	5.8989500e-47
245.000000	4.8363450e-47	5.9013000e-47
245.250000	4.8421400e-47	5.9034000e-47
245.500000	4.8480950e-47	5.9054000e-47
245.750000	4.8543850e-47	5.9076500e-47
246.000000	4.8606250e-47	5.9099000e-47
246.250000	4.8664500e-47	5.9120000e-47
246.500000	4.8727850e-47	5.9141000e-47
246.750000	4.8791350e-47	5.9162000e-47
247.000000	4.8852050e-47	5.9180500e-47
247.250000	4.8918400e-47	5.9200500e-47
247.500000	4.8985150e-47	5.9222500e-47
247.750000	4.9047900e-47	5.9244500e-47
248.000000	4.9114700e-47	5.9266000e-47
248.250000	4.9181650e-47	5.9288000e-47
248.500000	4.9248950e-47	5.9309000e-47
248.750000	4.9316750e-47	5.9332000e-47
249.000000	4.9383950e-47	5.9355500e-47
249.250000	4.9451050e-47	5.9377000e-47
249.500000	4.9523450e-47	5.9398000e-47
249.750000	4.9593850e-47	5.9419000e-47
250.000000	4.9666150e-47	5.9440500e-47
250.250000	4.9735650e-47	5.9462500e-47
250.500000	4.9809750e-47	5.9484500e-47
250.750000	4.9884250e-47	5.9505500e-47
251.000000	4.9960600e-47	5.9525500e-47
251.250000	5.0031500e-47	5.9546500e-47
251.500000	5.0106500e-47	5.9569000e-47
251.750000	5.0182500e-47	5.9591500e-47
252.000000	5.0259500e-47	5.9615000e-47
252.250000	5.0340000e-47	5.9637000e-47
252.500000	5.0415000e-47	5.9658000e-47
252.750000	5.0491000e-47	5.9679500e-47
253.000000	5.0572500e-47	5.9701000e-47
253.250000	5.0656500e-47	5.9722500e-47
253.500000	5.0742000e-47	5.9745000e-47
253.750000	5.0823000e-47	5.9765500e-47
254.000000	5.0904500e-47	5.9789000e-47
254.250000	5.0982500e-47	5.9813000e-47
254.500000	5.1065500e-47	5.9836000e-47
254.750000	5.1156500e-47	5.9861000e-47
255.000000	5.1247000e-47	5.9883500e-47
255.250000	5.1338500e-47	5.9906000e-47
255.500000	5.1429500e-47	5.9927000e-47
255.750000	5.1515500e-47	5.9951500e-47
256.000000	5.1600500e-47	5.9974500e-47
256.250000	5.1690000e-47	5.9997500e-47
256.500000	5.1786500e-47	6.0020500e-47
256.750000	5.1878500e-47	6.0043000e-47
257.000000	5.1977000e-47	6.0067500e-47
257.250000	5.2065500e-47	6.0089000e-47
257.500000	5.2153000e-47	6.0114500e-47
257.750000	5.2240000e-47	6.0137000e-47
258.000000	5.2332500e-47	6.0159500e-47
258.250000	5.2430000e-47	6.0180500e-47
258.500000	5.2522500e-47	6.0202000e-47
258.750000	5.2620000e-47	6.0225000e-47
259.000000	5.2721000e-47	6.0246500e-47
259.250000	5.2822000e-47	6.0266500e-47
259.500000	5.2921000e-47	6.0289500e-47
259.750000	5.3023000e-47	6.0312500e-47
260.000000	5.3125500e-47	6.0337500e-47
260.250000	5.3232500e-47	6.0360500e-47
260.500000	5.3338000e-47	6.0383500e-47
260.750000	5.3443500e-47	6.0407000e-47
261.000000	5.3547500e-47	6.0430000e-47
261.250000	5.3649500e-47	6.0450500e-47
261.500000	5.3755000e-47	6.0474500e-47
261.750000	5.3867000e-47	6.0495500e-47
262.000000	5.3979000e-47	6.0518000e-47
262.250000	5.4088000e-47	6.0542000e-47
262.500000	5.4205500e-47	6.0564500e-47
262.750000	5.4317500e-47	6.0585500e-47
263.000000	5.4430000e-47	6.0608500e-47
263.250000	5.4545500e-47	6.0630000e-47
263.500000	5.4662000e-47	6.0651500e-47
263.750000	5.4784000e-47	6.0674500e-47
264.000000	5.4906500e-47	6.0696500e-47
264.250000	5.5021500e-47	6.0721500e-47
264.500000	5.5142500e-47	6.0743500e-47
264.750000	5.5265500e-47	6.0766500e-47
265.000000	5.5386500e-47	6.0790000e-47
265.250000	5.5516500e-47	6.0812500e-47
265.500000	5.5644500e-47	6.0833000e-47
265.750000	5.5766000e-47	6.0858500e-47
266.000000	5.5893500e-47	6.0882500e-47
266.250000	5.6017000e-47	6.0905000e-47
266.500000	5.6150000e-47	6.0927000e-47
266.750000	5.6275000e-47	6.0949500e-47
267.000000	5.6403500e-47	6.0972000e-47
267.250000	5.6533500e-47	6.0994000e-47
267.500000	5.6662500e-47	6.1017500e-47
267.750000	5.6796000e-47	6.1038000e-47
268.000000	5.6930000e-47	6.1058500e-47
268.250000	5.7065500e-47	6.1079000e-47
268.500000	5.7194500e-47	6.1099500e-47
268.750000	5.7335500e-47	6.1120500e-47
269.000000	5.7479000e-47	6.1142000e-47
269.250000	5.7615000e-47	6.1165000e-47
269.500000	5.7754500e-47	6.1186000e-47
269.750000	5.7893500e-47	6.1208500e-47
270.000000	5.8039500e-47	6.1231500e-47
270.250000	5.8186000e-47	6.1253500e-47
270.500000	5.8331000e-47	6.1275000e-47
270.750000	5.8479000e-47	6.1299000e-47
271.000000	5.8628000e-47	6.1321000e-47
271.250000	5.8789000e-47	6.1343500e-47
271.500000	5.8943500e-47	6.1366500e-47
271.750000	5.9106000e-47	6.1388000e-47
272.000000	5.9267500e-47	6.1410000e-47
272.250000	5.9423500e-47	6.1435000e-47
272.500000	5.9578000e-47	6.1459000e-47
272.750000	5.9740000e-47	6.1481000e-47
273.000000	5.9899000e-47	6.1505500e-47
273.250000	6.0058500e-47	6.1528000e-47
273.500000	6.0230500e-47	6.1549500e-47
273.750000	6.0407500e-47	6.1574000e-47
274.000000	6.0572500e-47	6.1594000e-47
274.250000	6.0744500e-47	6.1618500e-47
274.500000	6.0920500e-47	6.1642000e-47
274.750000	6.1093000e-47	6.1665500e-47
275.000000	6.1251500e-47	6.1687000e-47
275.250000	6.1424000e-47	6.1708500e-47
275.500000	6.1595500e-47	6.1732000e-47
275.750000	6.1765000e-47	6.1754000e-47
276.000000	6.1939500e-47	6.1776000e-47
276.250000	6.2114500e-47	6.1797500e-47
276.500000	6.2293000e-47	6.1819000e-47
276.750000	6.2471500e-47	6.1840500e-47
277.000000	6.2651000e-47	6.1865000e-47
277.250000	6.2835000e-47	6.1887000e-47
277.500000	6.3021500e-47	6.1909500e-47
277.750000	6.3211000e-47	6.1932000e-47
278.000000	6.3399500e-47	6.1955500e-47
278.250000	6.3589500e-47	6.1979500e-47
278.500000	6.3782500e-47	6.2000000e-47
278.750000	6.3972000e-47	6.2022000e-47
279.000000	6.4166500e-47	6.2043500e-47
279.250000	6.4362000e-47	6.2066000e-47
279.500000	6.4571000e-47	6.2090500e-47
279.750000	6.4773500e-47	6.2114000e-47
280.000000	6.4982500e-47	6.2136500e-47
280.250000	6.5200000e-47	6.2158500e-47
280.500000	6.5417000e-47	6.2179500e-47
280.750000	6.5624500e-47	6.2202000e-47
281.000000	6.5838500e-47	6.2224000e-47
281.250000	6.6058500e-47	6.2246500e-47
281.500000	6.6272500e-47	6.2271500e-47
281.750000	6.6496500e-47	6.2294500e-47
282.000000	6.6726500e-47	6.2317000e-47
282.250000	6.6967500e-47	6.2339000e-47
282.500000	6.7199000e-47	6.2358500e-47
282.750000	6.7422500e-47	6.2380000e-47
283.000000	6.7638500e-47	6.2401500e-47
283.250000	6.7873500e-47	6.2424000e-47
283.500000	6.8102000e-47	6.2448000e-47
283.750000	6.8332000e-47	6.2471500e-47
284.000000	6.8557500e-47	6.2496000e-47
284.250000	6.8780000e-47	6.2518500e-47
284.500000	6.8979500e-47	6.2542500e-47
284.750000	6.9163500e-47	6.2564000e-47
285.000000	6.9330500e-47	6.2586500e-47
285.250000	6.9476000e-47	6.2608000e-47
285.500000	6.9602500e-47	6.2631000e-47
285.750000	6.9716000e-47	6.2654000e-47
286.000000	6.9800000e-47	6.2680000e-47
286.250000	6.9859500e-47	6.2701500e-47
286.500000	6.9870500e-47	6.2720500e-47
286.750000	6.9856500e-47	6.2742500e-47
287.000000	6.9791000e-47	6.2765500e-47
287.250000	6.9684500e-47	6.2789500e-47
287.500000	6.9544000e-47	6.2810500e-47
287.750000	6.9347000e-47	6.2833000e-47
288.000000	6.9121000e-47	6.2857000e-47
288.250000	6.8839000e-47	6.2878000e-47
288.500000	6.8488500e-47	6.2903500e-47
288.750000	6.8081500e-47	6.2926500e-47
289.000000	6.7654500e-47	6.2949500e-47
289.250000	6.7154500e-47	6.2974000e-47
289.500000	6.6587500e-47	6.2998000e-47
289.750000	6.5986000e-47	6.3019500e-47
290.000000	6.5312000e-47	6.3043500e-47
290.250000	6.4554500e-47	6.3065500e-47
290.500000	6.3732500e-47	6.3090000e-47
290.750000	6.2827000e-47	6.3118500e-47
291.000000	6.1911500e-47	6.3140000e-47
291.250000	6.0931500e-47	6.3166500e-47
291.500000	5.9886500e-47	6.3188500e-47
291.750000	5.8801500e-47	6.3211000e-47
292.000000	5.7716000e-47	6.3235500e-47
292.250000	5.6533000e-47	6.3261000e-47
292.500000	5.5263500e-47	6.3287500e-47
292.750000	5.3994000e-47	6.3314500e-47
293.000000	5.2716500e-47	6.3339000e-47
293.250000	5.1427500e-47	6.3364500e-47
293.500000	5.0091000e-47	6.3389500e-47
293.750000	4.8658700e-47	6.3415500e-47
294.000000	4.7094400e-47	6.3444000e-47
294.250000	4.5542300e-47	6.3472500e-47
294.500000	4.3980600e-47	6.3500500e-47
294.750000	4.2395650e-47	6.3528500e-47
295.000000	4.0794800e-47	6.3558000e-47
295.250000	3.9305050e-47	6.3588000e-47
295.500000	3.7851300e-47	6.3625500e-47
295.750000	3.6501150e-47	6.3657500e-47
296.000000	3.5396200e-47	6.3690500e-47
296.250000	3.4462350e-47	6.3725000e-47
296.500000	3.3762650e-47	6.3758500e-47
296.750000	3.3277450e-47	6.3791000e-47
297.000000	3.3040600e-47	6.3830000e-47
297.250000	3.3116750e-47	6.3867500e-47
297.500000	3.3563400e-47	6.3912500e-47
297.750000	3.4402400e-47	6.3960000e-47
298.000000	3.5780900e-47	6.4006000e-47
298.250000	3.7727250e-47	6.4055500e-47
298.500000	4.0506900e-47	6.4108500e-47
298.750000	4.4329550e-47	6.4166000e-47
299.000000	4.9274200e-47	6.4230000e-47
299.250000	5.5917500e-47	6.4297000e-47
299.500000	6.4255000e-47	6.4379000e-47
299.750000	7.5024000e-47	6.4461500e-47
300.000000	8.8506500e-47	6.4559000e-47
300.250000	1.0514000e-46	6.4655500e-47
300.500000	1.2484200e-46	6.4741500e-47
300.750000	1.4732450e-46	6.4839000e-47
301.000000	1.7358500e-46	6.4949500e-47
301.250000	2.0308750e-46	6.5070500e-47
301.500000	2.3678550e-46	6.5194000e-47
301.750000	2.7229700e-46	6.5349000e-47
302.000000	3.1022450e-46	6.5522000e-47
302.250000	3.4576200e-46	6.5723500e-47
302.500000	3.7622250e-46	6.5966000e-47
302.750000	3.9831900e-46	6.6264000e-47
303.000000	4.1120400e-46	6.6602000e-47
303.250000	4.1275800e-46	6.6998500e-47
303.500000	4.0335000e-46	6.7510000e-47
303.750000	3.8347750e-46	6.8190000e-47
304.000000	3.5744550e-46	6.9075000e-47
304.250000	3.2711750e-46	7.0329000e-47
304.500000	2.9583200e-46	7.2207500e-47
304.750000	2.6391000e-46	7.5165000e-47
305.000000	2.3457400e-46	8.0280500e-47
305.250000	2.0840200e-46	8.9650500e-47
305.500000	1.8456850e-46	1.1014650e-46
305.750000	1.6322900e-46	1.7127550e-46
306.000000	1.4414150e-46	5.2029000e-46
306.250000	1.2751800e-46	2.6182650e-45
306.500000	1.1340800e-46	3.4240100e-46
306.750000	1.0187350e-46	1.4889350e-46
307.000000	9.2550500e-47	1.0433900e-46
307.250000	8.5153500e-47	8.8434000e-47
307.500000	7.9167500e-47	8.2234000e-47
307.750000	7.4376500e-47	7.5310500e-47
308.000000	7.0590500e-47	7.2334500e-47
308.250000	6.7560500e-47	7.0549500e-47
308.500000	6.5110500e-47	6.9410000e-47
308.750000	6.3205500e-47	6.8607000e-47
309.000000	6.1838000e-47	6.8011500e-47
309.250000	6.0896500e-47	6.7575500e-47
309.500000	6.0269500e-47	6.7222000e-47
309.750000	5.9888000e-47	6.6953000e-47
310.000000	5.9753500e-47	6.6747500e-47
310.250000	5.9775500e-47	6.6575000e-47
310.500000	5.9894500e-47	6.6431000e-47
310.750000	6.0078000e-47	6.6335000e-47
311.000000	6.0428500e-47	6.6258500e-47
311.250000	6.0842500e-47	6.6202500e-47
311.500000	6.1196500e-47	6.6169500e-47
311.750000	6.1580000e-47	6.6170000e-47
312.000000	6.2105000e-47	6.6203500e-47
312.250000	6.2636000e-47	6.6257500e-47
312.500000	6.3157500e-47	6.6330500e-47
312.750000	6.3658500e-47	6.6454000e-47
313.000000	6.4154500e-47	6.6636000e-47
313.250000	6.4510500e-47	6.6904500e-47
313.500000	6.4781000e-47	6.7298500e-47
313.750000	6.5023000e-47	6.7976000e-47
314.000000	6.5205500e-47	6.9238500e-47
314.250000	6.5371000e-47	7.2330000e-47
314.500000	6.5519000e-47	8.3720000e-47
314.750000	6.5668000e-47	1.4219000e-46
315.000000	6.5809500e-47	1.5765350e-45
315.250000	6.5956000e-47	2.5840450e-46
315.500000	6.6100000e-47	9.4796000e-47
315.750000	6.6247000e-47	7.4787500e-47
316.000000	6.6375500e-47	6.9858500e-47
316.250000	6.6499500e-47	6.8261000e-47
316.500000	6.6640000e-47	6.7467500e-47
316.750000	6.6764000e-47	6.6978000e-47
317.000000	6.6871000e-47	6.6650000e-47
317.250000	6.6973500e-47	6.6409500e-47
317.500000	6.7078500e-47	6.6254000e-47
317.750000	6.7171500e-47	6.6132000e-47
318.000000	6.7263500e-47	6.6058500e-47
318.250000	6.7364500e-47	6.6002500e-47
318.500000	6.7452000e-47	6.5948000e-47
318.750000	6.7539500e-47	6.5922000e-47
319.000000	6.7614500e-47	6.5900500e-47
319.250000	6.7698000e-47	6.5884000e-47
319.500000	6.7771500e-47	6.5865000e-47
319.750000	6.7836500e-47	6.5863500e-47
320.000000	6.7916000e-47	6.5861500e-47
320.250000	6.7995500e-47	6.5860500e-47
320.500000	6.8074500e-47	6.5866000e-47
320.750000	6.8137500e-47	6.5869500e-47
321.000000	6.8209500e-47	6.5877500e-47
321.250000	6.8264500e-47	6.5886500e-47
321.500000	6.8340000e-47	6.5891000e-47
321.750000	6.8414500e-47	6.5900000e-47
322.000000	6.8472500e-47	6.5911000e-47
322.250000	6.8538000e-47	6.5923500e-47
