# Freq (Hz)	LIGO_Hanford_PSD (1/Hz)	LIGO_Livingston_PSD (1/Hz)	Virgo_PSD (1/Hz)
280.000000	5.4958904e-47	6.0659720e-47	9.1282999e-46
280.250000	5.4985387e-47	6.0694167e-47	9.3883163e-46
280.500000	5.5012004e-47	6.0728648e-47	9.5910657e-46
280.750000	5.5038756e-47	6.0763164e-47	9.8790469e-46
281.000000	5.5065643e-47	6.0797717e-47	1.0305104e-45
281.250000	5.5092667e-47	6.0832307e-47	1.0748201e-45
281.500000	5.5119829e-47	6.0866934e-47	1.0829126e-45
281.750000	5.5147130e-47	6.0901599e-47	1.1137627e-45
282.000000	5.5174571e-47	6.0936303e-47	1.1486703e-45
282.250000	5.5202153e-47	6.0971046e-47	1.1798451e-45
282.500000	5.5229878e-47	6.1005831e-47	1.2232051e-45
282.750000	5.5257746e-47	6.1040657e-47	1.2849695e-45
283.000000	5.5285759e-47	6.1075525e-47	1.3367591e-45
283.250000	5.5317605e-47	6.1110438e-47	1.3713114e-45
283.500000	5.5354582e-47	6.1145395e-47	1.3964817e-45
283.750000	5.5391714e-47	6.1180398e-47	1.4446347e-45
284.000000	5.5429000e-47	6.1215448e-47	1.4650965e-45
284.250000	5.5466443e-47	6.1250546e-47	1.4939714e-45
284.500000	5.5504044e-47	6.1285695e-47	1.5262509e-45
284.750000	5.5541804e-47	6.1320895e-47	1.5472473e-45
285.000000	5.5579724e-47	6.1355738e-47	1.5620701e-45
285.250000	5.5617807e-47	6.1387514e-47	1.5883472e-45
285.500000	5.5656053e-47	6.1419399e-47	1.5939544e-45
285.750000	5.5694465e-47	6.1451400e-47	1.5880219e-45
286.000000	5.5733043e-47	6.1483519e-47	1.5831656e-45
286.250000	5.5774737e-47	6.1515763e-47	1.5681046e-45
286.500000	5.5820273e-47	6.1548138e-47	1.5574798e-45
286.750000	5.5866125e-47	6.1580650e-47	1.5569088e-45
287.000000	5.5912304e-47	6.1613305e-47	1.5573884e-45
287.250000	5.5958820e-47	6.1646111e-47	1.5448539e-45
287.500000	5.6005687e-47	6.1679075e-47	1.5050126e-45
287.750000	5.6052917e-47	6.1712205e-47	1.4878566e-45
288.000000	5.6100490e-47	6.1745511e-47	1.4701936e-45
288.250000	5.6147415e-47	6.1779001e-47	1.4258515e-45
288.500000	5.6194660e-47	6.1812686e-47	1.3934033e-45
288.750000	5.6242235e-47	6.1846577e-47	1.3583920e-45
289.000000	5.6290151e-47	6.1880686e-47	1.3084213e-45
289.250000	5.6338420e-47	6.1914665e-47	1.2688677e-45
289.500000	5.6387055e-47	6.1947856e-47	1.2296804e-45
289.750000	5.6436069e-47	6.1981165e-47	1.2049637e-45
290.000000	5.6485477e-47	6.2014601e-47	1.1702652e-45
290.250000	5.6550203e-47	6.2048170e-47	1.1227739e-45
290.500000	5.6618936e-47	6.2081882e-47	1.0807885e-45
290.750000	5.6672707e-47	6.2115745e-47	1.0395085e-45
291.000000	5.6719476e-47	6.2149769e-47	1.0147112e-45
291.250000	5.6779876e-47	6.2183965e-47	9.9205529e-46
291.500000	5.6825250e-47	6.2218345e-47	9.7066880e-46
291.750000	5.6901479e-47	6.2252922e-47	9.5506362e-46
292.000000	5.7003994e-47	6.2287709e-47	9.4461576e-46
292.250000	5.7133606e-47	6.2322723e-47	9.3614654e-46
292.500000	5.7207901e-47	6.2357980e-47	9.3066533e-46
292.750000	5.7328480e-47	6.2393499e-47	9.2403427e-46
293.000000	5.7459235e-47	6.2429301e-47	9.1666723e-46
293.250000	5.7628225e-47	6.2465409e-47	9.0505430e-46
293.500000	5.7808133e-47	6.2501848e-47	8.9992974e-46
293.750000	5.7934313e-47	6.2538646e-47	9.0477657e-46
294.000000	5.7995573e-47	6.2575834e-47	9.1279296e-46
294.250000	5.8132267e-47	6.2613448e-47	9.2559418e-46
294.500000	5.8207812e-47	6.2650881e-47	9.4295430e-46
294.750000	5.8299851e-47	6.2687212e-47	9.6360843e-46
295.000000	5.8472556e-47	6.2723851e-47	9.8620565e-46
295.250000	5.8652962e-47	6.2760824e-47	1.0153332e-45
295.500000	5.9000499e-47	6.2798160e-47	1.0488718e-45
295.750000	5.9174048e-47	6.2835893e-47	1.0842682e-45
296.000000	5.9420890e-47	6.2874057e-47	1.1207071e-45
296.250000	5.9724647e-47	6.2912696e-47	1.1541710e-45
296.500000	6.0049995e-47	6.2951855e-47	1.2024125e-45
296.750000	6.0464154e-47	6.2991588e-47	1.2475246e-45
297.000000	6.1081687e-47	6.3031954e-47	1.2937661e-45
297.250000	6.2539721e-47	6.3073022e-47	1.3486902e-45
297.500000	6.4229155e-47	6.3114870e-47	1.4041806e-45
297.750000	6.6592188e-47	6.3157588e-47	1.4713919e-45
298.000000	7.1595647e-47	6.3201280e-47	1.5421564e-45
298.250000	8.0721772e-47	6.3246067e-47	1.6182130e-45
298.500000	9.5488847e-47	6.3292087e-47	1.7001798e-45
298.750000	1.3071498e-46	6.3339504e-47	1.7952550e-45
299.000000	2.0194132e-46	6.3388510e-47	1.9034102e-45
299.250000	4.5067056e-46	6.3439331e-47	2.0229313e-45
299.500000	2.5185521e-45	6.3492237e-47	2.1479154e-45
299.750000	7.2955492e-45	6.3547548e-47	2.3011368e-45
300.000000	6.5471801e-46	6.3671176e-47	2.4781067e-45
300.250000	2.4358657e-46	6.3781671e-47	2.6239118e-45
300.500000	1.4686245e-46	6.3890538e-47	2.8124316e-45
300.750000	1.0348283e-46	6.3925225e-47	3.0226909e-45
301.000000	8.7668139e-47	6.3959945e-47	3.2581126e-45
301.250000	7.9963082e-47	6.4022385e-47	3.5228300e-45
301.500000	7.4680608e-47	6.4097929e-47	3.8218701e-45
301.750000	7.3947608e-47	6.4177549e-47	4.1613942e-45
302.000000	7.8898399e-47	6.4259415e-47	4.5490188e-45
302.250000	7.6456794e-46	6.4297058e-47	4.9926578e-45
302.500000	8.9134881e-47	6.4394709e-47	5.5051580e-45
302.750000	8.5677121e-47	6.4520641e-47	6.1021175e-45
303.000000	1.3608816e-46	6.4781330e-47	6.8031220e-45
303.250000	1.0925131e-45	6.4909293e-47	7.6337957e-45
303.500000	2.1302206e-46	6.4943790e-47	8.6218118e-45
303.750000	8.1487443e-47	6.4993165e-47	9.8178443e-45
304.000000	6.8440150e-47	6.5299612e-47	1.1287733e-44
304.250000	6.4674744e-47	6.5598538e-47	1.3184778e-44
304.500000	6.3164398e-47	6.6000338e-47	1.5574973e-44
304.750000	6.2496615e-47	6.6882511e-47	1.9248084e-44
305.000000	6.2124057e-47	6.7828635e-47	2.4086666e-44
305.250000	6.1979604e-47	6.8976200e-47	3.0551636e-44
305.500000	6.1746564e-47	7.3700331e-47	3.9734367e-44
305.750000	6.1566645e-47	8.8977651e-47	5.3111773e-44
306.000000	6.1290182e-47	1.6477206e-46	7.5859000e-44
306.250000	6.1000692e-47	4.2919496e-45	1.1497054e-43
306.500000	6.0933357e-47	1.8048889e-46	1.8182022e-43
306.750000	6.0898883e-47	8.8681084e-47	3.2581976e-43
307.000000	6.0830164e-47	7.3265173e-47	7.2798199e-43
307.250000	6.0843562e-47	6.8984403e-47	3.4111951e-42
307.500000	6.0850638e-47	6.8504724e-47	1.2890019e-41
307.750000	6.0873558e-47	6.7290040e-47	1.5264966e-42
308.000000	6.0849040e-47	6.6591410e-47	8.0215980e-43
308.250000	6.0900182e-47	6.6078795e-47	8.2489626e-43
308.500000	6.0958415e-47	6.5999866e-47	1.1656057e-42
308.750000	6.1023504e-47	6.5693382e-47	1.9381204e-42
309.000000	6.1093660e-47	6.5710537e-47	3.6292995e-42
309.250000	6.1171424e-47	6.5647271e-47	6.8156744e-42
309.500000	6.1258993e-47	6.5659285e-47	1.3608805e-41
309.750000	6.1344531e-47	6.5572153e-47	3.8037919e-41
310.000000	6.1410628e-47	6.5534367e-47	3.3527061e-40
310.250000	6.1507353e-47	6.5553043e-47	3.7885262e-40
310.500000	6.1598188e-47	6.5537598e-47	3.9343269e-41
310.750000	6.1681764e-47	6.5603997e-47	1.3769440e-41
311.000000	6.1805424e-47	6.5665991e-47	6.8207747e-42
311.250000	6.1958119e-47	6.5610471e-47	4.3408819e-42
311.500000	6.2110909e-47	6.5620554e-47	2.6502463e-41
311.750000	6.2259936e-47	6.5658546e-47	1.9435474e-40
312.000000	6.2413947e-47	6.5725400e-47	7.6287378e-43
312.250000	6.2573209e-47	6.5763768e-47	4.6912421e-43
312.500000	6.2738008e-47	6.5901409e-47	3.5399696e-43
312.750000	6.2908648e-47	6.5973777e-47	3.4966637e-43
313.000000	6.3085131e-47	6.6032490e-47	5.6054611e-43
313.250000	6.3251489e-47	6.6229755e-47	1.9491181e-42
313.500000	6.3414812e-47	6.6495365e-47	3.2158917e-41
313.750000	6.3607849e-47	6.6792638e-47	2.0178537e-41
314.000000	6.3808893e-47	6.7589884e-47	2.9333949e-42
314.250000	6.4007170e-47	6.9844606e-47	5.7598381e-42
314.500000	6.4213205e-47	8.4881159e-47	4.1025916e-41
314.750000	6.4413143e-47	2.7777925e-46	2.5545232e-42
315.000000	6.4586666e-47	1.1416100e-44	7.8551856e-43
315.250000	6.4769848e-47	9.0861943e-46	3.3919996e-43
315.500000	6.4973487e-47	1.0859945e-46	1.6176784e-43
315.750000	6.5182211e-47	6.9388191e-47	8.1353514e-44
316.000000	6.5402597e-47	6.7465095e-47	4.3824732e-44
316.250000	6.5654598e-47	6.7108914e-47	2.5671737e-44
316.500000	6.5941081e-47	6.7010279e-47	1.5649406e-44
316.750000	6.6211453e-47	6.6703279e-47	9.5161312e-45
317.000000	6.6467025e-47	6.6602845e-47	6.1815890e-45
317.250000	6.6699296e-47	6.6641998e-47	4.2600637e-45
317.500000	6.6905678e-47	6.6621370e-47	3.0692044e-45
317.750000	6.7129316e-47	6.6579918e-47	1.8623344e-45
318.000000	6.7369020e-47	6.6541572e-47	1.3615528e-45
318.250000	6.7647602e-47	6.6515157e-47	1.2793416e-45
318.500000	6.7874338e-47	6.6411665e-47	1.1617119e-45
318.750000	6.8106020e-47	6.6448367e-47	1.0964972e-45
319.000000	6.8383519e-47	6.6394584e-47	1.0647354e-45
319.250000	6.8660397e-47	6.6282157e-47	1.0303216e-45
319.500000	6.8936158e-47	6.6277320e-47	9.9012911e-46
319.750000	6.9308385e-47	6.6285065e-47	9.5930861e-46
320.000000	6.9745188e-47	6.6231681e-47	9.3346604e-46
320.250000	7.0140469e-47	6.6238198e-47	9.0438118e-46
320.500000	7.0555225e-47	6.6274239e-47	8.8467898e-46
320.750000	7.0920750e-47	6.6310374e-47	8.6856018e-46
321.000000	7.1341320e-47	6.6346597e-47	8.5064017e-46
321.250000	7.1799929e-47	6.6382905e-47	8.3795946e-46
321.500000	7.2293808e-47	6.6419293e-47	8.2295950e-46
321.750000	7.2881250e-47	6.6435210e-47	8.0913361e-46
322.000000	7.3501399e-47	6.6465765e-47	7.9646310e-46
322.250000	7.4060832e-47	6.6500880e-47	7.8300828e-46
322.500000	7.4606017e-47	6.6536063e-47	7.7723850e-46
322.750000	7.5141244e-47	6.6571311e-47	7.7154741e-46
323.000000	7.5766612e-47	6.6606622e-47	7.6649550e-46
323.250000	7.6509716e-47	6.6641995e-47	7.6202440e-46
323.500000	7.7325926e-47	6.6677426e-47	7.5284029e-46
323.750000	7.8264144e-47	6.6712915e-47	7.5304555e-46
324.000000	7.9218945e-47	6.6748922e-47	7.4958654e-46
324.250000	8.0300464e-47	6.6777502e-47	7.5503207e-46
324.500000	8.1433031e-47	6.6797253e-47	7.6277915e-46
324.750000	8.2656248e-47	6.6827047e-47	7.7332622e-46
325.000000	8.3987653e-47	6.6861272e-47	7.8252341e-46
325.250000	8.5440884e-47	6.6895541e-47	7.9070029e-46
325.500000	8.7031755e-47	6.6929853e-47	8.0393644e-46
325.750000	8.8671082e-47	6.6964207e-47	8.1130156e-46
326.000000	9.0262268e-47	6.7000747e-47	8.2497195e-46
326.250000	9.2023391e-47	6.7038697e-47	8.2698747e-46
326.500000	9.4168590e-47	6.7076678e-47	8.3976378e-46
326.750000	9.6584806e-47	6.7114689e-47	8.5292461e-46
327.000000	9.9489889e-47	6.7152729e-47	8.5982834e-46
327.250000	1.0284175e-46	6.7190799e-47	8.6394078e-46
327.500000	1.0630437e-46	6.7228898e-47	8.7675850e-46
327.750000	1.1017717e-46	6.7267025e-47	8.8998766e-46
328.000000	1.1483523e-46	6.7305180e-47	9.0282199e-46
328.250000	1.2039905e-46	6.7343364e-47	9.1469299e-46
328.500000	1.2617094e-46	6.7381575e-47	9.2755451e-46
328.750000	1.3283870e-46	6.7419815e-47	9.4307174e-46
329.000000	1.4214355e-46	6.7458081e-47	9.6344373e-46
329.250000	1.5473170e-46	6.7496375e-47	9.7857874e-46
329.500000	1.7075567e-46	6.7534696e-47	9.9157042e-46
329.750000	1.9664842e-46	6.7573044e-47	1.0078868e-45
330.000000	2.3140498e-46	6.7611419e-47	1.0233016e-45
330.250000	2.6253691e-46	6.7649821e-47	1.0421901e-45
330.500000	2.9463975e-46	6.7688249e-47	1.0523588e-45
330.750000	3.1880948e-46	6.7726703e-47	1.0672252e-45
331.000000	3.3459053e-46	6.7765184e-47	1.0835547e-45
331.250000	3.7359659e-46	6.7803691e-47	1.0958906e-45
331.500000	4.4625068e-46	6.7842224e-47	1.1112412e-45
331.750000	5.2799878e-46	6.7880783e-47	1.1290547e-45
332.000000	6.7841283e-46	6.7919369e-47	1.1448086e-45
332.250000	9.3805166e-46	6.7957980e-47	1.1573217e-45
332.500000	1.2750123e-45	6.7996617e-47	1.1732133e-45
332.750000	1.8878865e-45	6.8035279e-47	1.1919359e-45
333.000000	2.4135654e-45	6.8073968e-47	1.2088499e-45
333.250000	3.0188420e-45	6.8112682e-47	1.2218979e-45
333.500000	3.1347434e-45	6.8151422e-47	1.2332257e-45
333.750000	2.3934534e-45	6.8190187e-47	1.2441610e-45
334.000000	1.6871814e-45	6.8228978e-47	1.2558398e-45
334.250000	1.1658280e-45	6.8267794e-47	1.2693285e-45
334.500000	8.1779466e-46	6.8306636e-47	1.2860418e-45
334.750000	6.1592018e-46	6.8345503e-47	1.2944840e-45
335.000000	4.7607016e-46	6.8384395e-47	1.3071442e-45
335.250000	3.9140086e-46	6.8423114e-47	1.3218139e-45
335.500000	3.2292768e-46	6.8462067e-47	1.3328930e-45
335.750000	2.7609892e-46	6.8501045e-47	1.3457385e-45
336.000000	2.4147820e-46	6.8540048e-47	1.3603908e-45
336.250000	2.1424027e-46	6.8579076e-47	1.3743784e-45
336.500000	1.9233546e-46	6.8618129e-47	1.3826085e-45
336.750000	1.7398293e-46	6.8657206e-47	1.3972419e-45
337.000000	1.6021263e-46	6.8696308e-47	1.4030331e-45
337.250000	1.4925031e-46	6.8735435e-47	1.4075162e-45
337.500000	1.4027360e-46	6.8774395e-47	1.4150764e-45
337.750000	1.3245466e-46	6.8814256e-47	1.4164922e-45
338.000000	1.2592419e-46	6.8855590e-47	1.4259490e-45
338.250000	1.1992848e-46	6.8896960e-47	1.4305270e-45
338.500000	1.1499746e-46	6.8938364e-47	1.4327081e-45
338.750000	1.1072117e-46	6.8979803e-47	1.4364651e-45
339.000000	1.0674877e-46	6.9021277e-47	1.4397261e-45
339.250000	1.0346668e-46	6.9062787e-47	1.4433342e-45
339.500000	1.0057207e-46	6.9104332e-47	1.4546999e-45
339.750000	9.7907719e-47	6.9145911e-47	1.4575441e-45
340.000000	9.5497806e-47	6.9187526e-47	1.4596754e-45
340.250000	9.3580776e-47	6.9229176e-47	1.4621197e-45
340.500000	9.1854999e-47	6.9270861e-47	1.4643358e-45
340.750000	9.0210497e-47	6.9312581e-47	1.4649161e-45
341.000000	8.8726737e-47	6.9354337e-47	1.4620732e-45
341.250000	8.7384162e-47	6.9396127e-47	1.4595664e-45
341.500000	8.6050964e-47	6.9437953e-47	1.4574872e-45
341.750000	8.4777466e-47	6.9479814e-47	1.4538252e-45
342.000000	8.3694112e-47	6.9521710e-47	1.4493439e-45
342.250000	8.2771709e-47	6.9563641e-47	1.4446541e-45
342.500000	8.1925860e-47	6.9605608e-47	1.4400195e-45
342.750000	8.1125541e-47	6.9647610e-47	1.4350736e-45
343.000000	8.0358009e-47	6.9689647e-47	1.4311031e-45
343.250000	7.9727808e-47	6.9731719e-47	1.4268488e-45
343.500000	7.9145776e-47	6.9773827e-47	1.4236446e-45
343.750000	7.8638902e-47	6.9815970e-47	1.4159402e-45
344.000000	7.8103742e-47	6.9858148e-47	1.4083078e-45
344.250000	7.7496307e-47	6.9900361e-47	1.4031876e-45
344.500000	7.7076742e-47	6.9942610e-47	1.3966343e-45
344.750000	7.6699798e-47	6.9984894e-47	1.3883662e-45
345.000000	7.6376126e-47	7.0027213e-47	1.3825085e-45
345.250000	7.6013679e-47	7.0069568e-47	1.3762973e-45
345.500000	7.5653575e-47	7.0111958e-47	1.3692615e-45
345.750000	7.5286720e-47	7.0154384e-47	1.3592874e-45
346.000000	7.4911215e-47	7.0196845e-47	1.3489808e-45
346.250000	7.4675607e-47	7.0239341e-47	1.3466107e-45
346.500000	7.4362079e-47	7.0281873e-47	1.3363733e-45
346.750000	7.4114162e-47	7.0324440e-47	1.3260373e-45
347.000000	7.3895600e-47	7.0367042e-47	1.3210999e-45
347.250000	7.3733336e-47	7.0409680e-47	1.3297329e-45
347.500000	7.3563612e-47	7.0452353e-47	1.3215490e-45
347.750000	7.3355069e-47	7.0495062e-47	1.3330344e-45
348.000000	7.3173510e-47	7.0537806e-47	1.3278109e-45
348.250000	7.3033781e-47	7.0580586e-47	1.3352452e-45
348.500000	7.2883838e-47	7.0686577e-47	1.3713948e-45
348.750000	7.2708540e-47	7.0666252e-47	1.4789877e-45
349.000000	7.2542030e-47	7.0709138e-47	1.7788356e-45
349.250000	7.2433900e-47	7.0752060e-47	2.9898621e-45
349.500000	7.2326492e-47	7.0795017e-47	1.0186449e-44
349.750000	7.2214903e-47	7.0837353e-47	1.1841220e-43
350.000000	7.2125156e-47	7.0879130e-47	1.3771254e-43
350.250000	7.1999229e-47	7.0920944e-47	1.1261976e-44
350.500000	7.1839344e-47	7.0962795e-47	3.3080625e-45
350.750000	7.1667056e-47	7.1004682e-47	1.6734108e-45
351.000000	7.1506982e-47	7.1046606e-47	1.3950103e-45
351.250000	7.1358369e-47	7.1088567e-47	1.2936226e-45
351.500000	7.1206290e-47	7.1130564e-47	1.2709203e-45
351.750000	7.1055887e-47	7.1172598e-47	1.2517767e-45
352.000000	7.0935705e-47	7.1214668e-47	1.2464560e-45
352.250000	7.0835310e-47	7.1256775e-47	1.2398405e-45
352.500000	7.0754132e-47	7.1298918e-47	1.2345262e-45
352.750000	7.0679377e-47	7.1341099e-47	1.2468939e-45
353.000000	7.0610683e-47	7.1383316e-47	1.2716513e-45
353.250000	7.0547711e-47	7.1425569e-47	1.2891360e-45
353.500000	7.0490145e-47	7.1467859e-47	1.3237900e-45
353.750000	7.0424058e-47	7.1510186e-47	1.3893941e-45
354.000000	7.0356967e-47	7.1552550e-47	1.4707617e-45
354.250000	7.0301450e-47	7.1594950e-47	1.5831561e-45
354.500000	7.0267654e-47	7.1637388e-47	1.7532870e-45
354.750000	7.0240391e-47	7.1679861e-47	2.0096859e-45
355.000000	7.0216548e-47	7.1722372e-47	2.4440980e-45
355.250000	7.0202633e-47	7.1764919e-47	3.3477900e-45
355.500000	7.0205957e-47	7.1807503e-47	5.1680600e-45
355.750000	7.0212067e-47	7.1850124e-47	1.0103872e-44
356.000000	7.0220824e-47	7.1892782e-47	3.0526269e-44
356.250000	7.0232100e-47	7.1935476e-47	4.9846741e-43
356.500000	7.0223683e-47	7.1978207e-47	7.5611065e-44
356.750000	7.0202399e-47	7.2020975e-47	1.4819130e-44
357.000000	7.0184710e-47	7.2063780e-47	6.4275755e-45
357.250000	7.0170446e-47	7.2106621e-47	3.8663165e-45
357.500000	7.0182371e-47	7.2149500e-47	2.7515616e-45
357.750000	7.0200223e-47	7.2192415e-47	2.1218035e-45
358.000000	7.0219876e-47	7.2235367e-47	1.7863505e-45
358.250000	7.0241249e-47	7.2278356e-47	1.5645497e-45
358.500000	7.0264264e-47	7.2321382e-47	1.3995718e-45
358.750000	7.0277207e-47	7.2364444e-47	1.2961545e-45
359.000000	7.0290331e-47	7.2406549e-47	1.2236452e-45
359.250000	7.0305477e-47	7.2448241e-47	1.1463198e-45
359.500000	7.0322556e-47	7.2489968e-47	1.0980148e-45
359.750000	7.0341484e-47	7.2531729e-47	1.0599804e-45
360.000000	7.0362184e-47	7.2573525e-47	1.0333379e-45
360.250000	7.0392880e-47	7.2615355e-47	1.0144403e-45
360.500000	7.0428772e-47	7.2657220e-47	1.0004893e-45
360.750000	7.0465836e-47	7.2699119e-47	9.8678619e-46
361.000000	7.0507155e-47	7.2741053e-47	9.7435841e-46
361.250000	7.0546314e-47	7.2783022e-47	9.6208759e-46
361.500000	7.0586335e-47	7.2825025e-47	9.5037410e-46
361.750000	7.0627184e-47	7.2867063e-47	9.4057556e-46
362.000000	7.0668831e-47	7.2909136e-47	9.3598455e-46
362.250000	7.0711244e-47	7.2951243e-47	9.2758482e-46
362.500000	7.0754395e-47	7.2993385e-47	9.1984767e-46
362.750000	7.0798257e-47	7.3035562e-47	9.1264315e-46
363.000000	7.0838406e-47	7.3077774e-47	9.0856609e-46
363.250000	7.0872834e-47	7.3120020e-47	9.0545931e-46
363.500000	7.0908160e-47	7.3162855e-47	9.0244551e-46
363.750000	7.0944351e-47	7.3207267e-47	9.0133144e-46
364.000000	7.0981192e-47	7.3251713e-47	9.0131038e-46
364.250000	7.1019024e-47	7.3296192e-47	9.0150168e-46
364.500000	7.1057631e-47	7.3340704e-47	9.0057900e-46
364.750000	7.1096984e-47	7.3385249e-47	8.9867809e-46
365.000000	7.1137059e-47	7.3429827e-47	8.9700061e-46
365.250000	7.1177829e-47	7.3474439e-47	8.9567868e-46
365.500000	7.1219272e-47	7.3519084e-47	8.9457339e-46
365.750000	7.1261363e-47	7.3563762e-47	8.9371822e-46
366.000000	7.1304083e-47	7.3608473e-47	8.9310114e-46
366.250000	7.1347454e-47	7.3653218e-47	8.9357085e-46
366.500000	7.1394066e-47	7.3697996e-47	8.9538034e-46
366.750000	7.1441292e-47	7.3742807e-47	8.9732166e-46
367.000000	7.1489114e-47	7.3787651e-47	8.9939350e-46
367.250000	7.1538927e-47	7.3832529e-47	9.0179764e-46
367.500000	7.1591614e-47	7.3877440e-47	9.0398230e-46
367.750000	7.1640091e-47	7.3922384e-47	9.0490901e-46
368.000000	7.1688999e-47	7.3967362e-47	9.0551087e-46
368.250000	7.1738323e-47	7.4012372e-47	9.0863664e-46
368.500000	7.1788053e-47	7.4057417e-47	9.0941605e-46
368.750000	7.1839036e-47	7.4102494e-47	9.0961689e-46
369.000000	7.1891000e-47	7.4147605e-47	9.1020796e-46
369.250000	7.1943416e-47	7.4192749e-47	9.1349574e-46
369.500000	7.1996269e-47	7.4237926e-47	9.1693997e-46
369.750000	7.2049547e-47	7.4283137e-47	9.1942543e-46
370.000000	7.2103240e-47	7.4328381e-47	9.2217985e-46
370.250000	7.2157334e-47	7.4373658e-47	9.2397005e-46
370.500000	7.2211820e-47	7.4418969e-47	9.2872326e-46
370.750000	7.2266687e-47	7.4464313e-47	9.3190234e-46
371.000000	7.2321924e-47	7.4509690e-47	9.3611842e-46
371.250000	7.2377523e-47	7.4555101e-47	9.4061707e-46
371.500000	7.2430983e-47	7.4600545e-47	9.4524824e-46
371.750000	7.2482043e-47	7.4646023e-47	9.4953280e-46
372.000000	7.2537327e-47	7.4691534e-47	9.5329919e-46
372.250000	7.2592905e-47	7.4737078e-47	9.5928407e-46
372.500000	7.2648770e-47	7.4782656e-47	9.6345894e-46
372.750000	7.2704916e-47	7.4828267e-47	9.6766592e-46
373.000000	7.2761336e-47	7.4873911e-47	9.7132933e-46
373.250000	7.2818023e-47	7.4919589e-47	9.7510796e-46
373.500000	7.2874973e-47	7.4965301e-47	9.8092721e-46
373.750000	7.2932178e-47	7.5011046e-47	9.8822760e-46
374.000000	7.2989635e-47	7.5056824e-47	9.9411391e-46
374.250000	7.3047336e-47	7.5102635e-47	1.0001615e-45
374.500000	7.3111045e-47	7.5148481e-47	1.0078461e-45
374.750000	7.3175959e-47	7.5194359e-47	1.0157000e-45
375.000000	7.3241137e-47	7.5240271e-47	1.0216289e-45
375.250000	7.3306574e-47	7.5286217e-47	1.0272902e-45
375.500000	7.3372263e-47	7.5332196e-47	1.0325086e-45
375.750000	7.3438201e-47	7.5378208e-47	1.0378272e-45
376.000000	7.3504382e-47	7.5424254e-47	1.0436557e-45
376.250000	7.3570802e-47	7.5470333e-47	1.0512601e-45
376.500000	7.3637455e-47	7.5516446e-47	1.0585676e-45
376.750000	7.3704338e-47	7.5562592e-47	1.0641343e-45
377.000000	7.3771446e-47	7.5608772e-47	1.0693648e-45
377.250000	7.3836140e-47	7.5654985e-47	1.0746727e-45
377.500000	7.3889214e-47	7.5701232e-47	1.0807498e-45
377.750000	7.3942484e-47	7.5747513e-47	1.0872738e-45
378.000000	7.3995944e-47	7.5793827e-47	1.0938718e-45
378.250000	7.4049590e-47	7.5840174e-47	1.1005915e-45
378.500000	7.4103420e-47	7.5886555e-47	1.1080734e-45
378.750000	7.4157428e-47	7.5932969e-47	1.1156375e-45
379.000000	7.4211613e-47	7.5979417e-47	1.1232803e-45
379.250000	7.4265969e-47	7.6025899e-47	1.1309987e-45
379.500000	7.4320495e-47	7.6072414e-47	1.1387891e-45
379.750000	7.4378308e-47	7.6118962e-47	1.1466479e-45
380.000000	7.4447055e-47	7.6165545e-47	1.1555365e-45
380.250000	7.4515959e-47	7.6212160e-47	1.1646048e-45
380.500000	7.4585019e-47	7.6258810e-47	1.1730974e-45
380.750000	7.4654232e-47	7.6305493e-47	1.1813363e-45
381.000000	7.4723596e-47	7.6352209e-47	1.1882953e-45
381.250000	7.4793111e-47	7.6398959e-47	1.1966780e-45
381.500000	7.4862774e-47	7.6445743e-47	1.2056232e-45
381.750000	7.4932583e-47	7.6492560e-47	1.2165413e-45
382.000000	7.5002537e-47	7.6539411e-47	1.2282952e-45
382.250000	7.5072635e-47	7.6586295e-47	1.2384309e-45
382.500000	7.5142874e-47	7.6633213e-47	1.2485569e-45
382.750000	7.5213254e-47	7.6680165e-47	1.2586433e-45
383.000000	7.5283773e-47	7.6727150e-47	1.2658998e-45
383.250000	7.5354430e-47	7.6774169e-47	1.2726250e-45
383.500000	7.5425224e-47	7.6821221e-47	1.2794179e-45
383.750000	7.5496152e-47	7.6868307e-47	1.2864264e-45
384.000000	7.5567214e-47	7.6915427e-47	1.2952306e-45
384.250000	7.5638409e-47	7.6962581e-47	1.3040657e-45
384.500000	7.5711206e-47	7.7009768e-47	1.3130310e-45
384.750000	7.5788523e-47	7.7056988e-47	1.3232002e-45
385.000000	7.5865970e-47	7.7104243e-47	1.3333883e-45
385.250000	7.5943546e-47	7.7151530e-47	1.3405686e-45
385.500000	7.6021251e-47	7.7198852e-47	1.3499011e-45
385.750000	7.6099084e-47	7.7246207e-47	1.3602466e-45
386.000000	7.6175860e-47	7.7293596e-47	1.3704311e-45
386.250000	7.6247676e-47	7.7341019e-47	1.3798158e-45
386.500000	7.6319622e-47	7.7388475e-47	1.3903372e-45
386.750000	7.6391699e-47	7.7435965e-47	1.3983199e-45
387.000000	7.6463904e-47	7.7483489e-47	1.4062832e-45
387.250000	7.6536237e-47	7.7531046e-47	1.4140793e-45
387.500000	7.6608697e-47	7.7578637e-47	1.4218436e-45
387.750000	7.6681284e-47	7.7626262e-47	1.4305592e-45
388.000000	7.6753997e-47	7.7673920e-47	1.4396031e-45
388.250000	7.6824238e-47	7.7721613e-47	1.4474118e-45
388.500000	7.6883982e-47	7.7769338e-47	1.4536816e-45
