# Freq (Hz)	LIGO_Hanford_PSD (1/Hz)	LIGO_Livingston_PSD (1/Hz)	
220.375000	6.6928500e-47	6.0387000e-47
220.500000	6.6944250e-47	6.0401250e-47
220.625000	6.6955500e-47	6.0415500e-47
220.750000	6.6968000e-47	6.0430750e-47
220.875000	6.6984500e-47	6.0443500e-47
221.000000	6.6995500e-47	6.0456750e-47
221.125000	6.7009500e-47	6.0472500e-47
221.250000	6.7023500e-47	6.0486000e-47
221.375000	6.7037250e-47	6.0500750e-47
221.500000	6.7053500e-47	6.0516500e-47
221.625000	6.7064750e-47	6.0529500e-47
221.750000	6.7076250e-47	6.0543750e-47
221.875000	6.7091500e-47	6.0558500e-47
222.000000	6.7104750e-47	6.0572750e-47
222.125000	6.7118500e-47	6.0587750e-47
222.250000	6.7133750e-47	6.0602750e-47
222.375000	6.7145250e-47	6.0617750e-47
222.500000	6.7160750e-47	6.0634000e-47
222.625000	6.7175000e-47	6.0648250e-47
222.750000	6.7190250e-47	6.0663250e-47
222.875000	6.7206500e-47	6.0678750e-47
223.000000	6.7220750e-47	6.0694750e-47
223.125000	6.7234500e-47	6.0709000e-47
223.250000	6.7247500e-47	6.0724500e-47
223.375000	6.7259500e-47	6.0740000e-47
223.500000	6.7272500e-47	6.0755750e-47
223.625000	6.7287250e-47	6.0770750e-47
223.750000	6.7301000e-47	6.0785500e-47
223.875000	6.7315500e-47	6.0801000e-47
224.000000	6.7329750e-47	6.0816000e-47
224.125000	6.7339750e-47	6.0828750e-47
224.250000	6.7352750e-47	6.0844000e-47
224.375000	6.7367500e-47	6.0857250e-47
224.500000	6.7382000e-47	6.0873000e-47
224.625000	6.7394750e-47	6.0890000e-47
224.750000	6.7408000e-47	6.0905000e-47
224.875000	6.7422750e-47	6.0920250e-47
225.000000	6.7434250e-47	6.0935500e-47
225.125000	6.7447750e-47	6.0951500e-47
225.250000	6.7461500e-47	6.0969000e-47
225.375000	6.7475000e-47	6.0983500e-47
225.500000	6.7487250e-47	6.0996500e-47
225.625000	6.7501000e-47	6.1013250e-47
225.750000	6.7514500e-47	6.1028500e-47
225.875000	6.7528250e-47	6.1043000e-47
226.000000	6.7540750e-47	6.1056750e-47
226.125000	6.7554000e-47	6.1072000e-47
226.250000	6.7567500e-47	6.1088250e-47
226.375000	6.7580750e-47	6.1104250e-47
226.500000	6.7595000e-47	6.1119250e-47
226.625000	6.7608500e-47	6.1134250e-47
226.750000	6.7623500e-47	6.1148500e-47
226.875000	6.7636750e-47	6.1163750e-47
227.000000	6.7651250e-47	6.1176750e-47
227.125000	6.7662750e-47	6.1191750e-47
227.250000	6.7673750e-47	6.1207750e-47
227.375000	6.7686500e-47	6.1224000e-47
227.500000	6.7698750e-47	6.1237750e-47
227.625000	6.7707500e-47	6.1255250e-47
227.750000	6.7720500e-47	6.1271500e-47
227.875000	6.7732250e-47	6.1287250e-47
228.000000	6.7745000e-47	6.1303750e-47
228.125000	6.7758000e-47	6.1321000e-47
228.250000	6.7770250e-47	6.1336750e-47
228.375000	6.7785250e-47	6.1353250e-47
228.500000	6.7796250e-47	6.1369000e-47
228.625000	6.7808750e-47	6.1386250e-47
228.750000	6.7817750e-47	6.1402500e-47
228.875000	6.7830500e-47	6.1419750e-47
229.000000	6.7842250e-47	6.1433750e-47
229.125000	6.7852750e-47	6.1451250e-47
229.250000	6.7863500e-47	6.1469750e-47
229.375000	6.7875250e-47	6.1483750e-47
229.500000	6.7884250e-47	6.1500750e-47
229.625000	6.7896250e-47	6.1514250e-47
229.750000	6.7907000e-47	6.1529750e-47
229.875000	6.7914500e-47	6.1546750e-47
230.000000	6.7927250e-47	6.1565250e-47
230.125000	6.7938500e-47	6.1582750e-47
230.250000	6.7951500e-47	6.1599250e-47
230.375000	6.7963000e-47	6.1615750e-47
230.500000	6.7973750e-47	6.1631250e-47
230.625000	6.7986750e-47	6.1648000e-47
230.750000	6.7996500e-47	6.1663500e-47
230.875000	6.8010500e-47	6.1679000e-47
231.000000	6.8022000e-47	6.1698500e-47
231.125000	6.8031250e-47	6.1714000e-47
231.250000	6.8041500e-47	6.1732250e-47
231.375000	6.8053000e-47	6.1748750e-47
231.500000	6.8062500e-47	6.1767750e-47
231.625000	6.8073000e-47	6.1785000e-47
231.750000	6.8088250e-47	6.1802750e-47
231.875000	6.8114500e-47	6.1822250e-47
232.000000	6.8117750e-47	6.1838250e-47
232.125000	6.8115750e-47	6.1854750e-47
232.250000	6.8124250e-47	6.1869250e-47
232.375000	6.8134000e-47	6.1887250e-47
232.500000	6.8146750e-47	6.1903750e-47
232.625000	6.8159000e-47	6.1922750e-47
232.750000	6.8169000e-47	6.1939250e-47
232.875000	6.8179250e-47	6.1954500e-47
233.000000	6.8189500e-47	6.1971500e-47
233.125000	6.8200000e-47	6.1987000e-47
233.250000	6.8209750e-47	6.2004500e-47
233.375000	6.8220250e-47	6.2020750e-47
233.500000	6.8229500e-47	6.2040750e-47
233.625000	6.8239750e-47	6.2059000e-47
233.750000	6.8247750e-47	6.2076500e-47
233.875000	6.8257250e-47	6.2094000e-47
234.000000	6.8265000e-47	6.2110000e-47
234.125000	6.8275000e-47	6.2129250e-47
234.250000	6.8284750e-47	6.2146500e-47
234.375000	6.8294000e-47	6.2165250e-47
234.500000	6.8302750e-47	6.2180750e-47
234.625000	6.8310750e-47	6.2207250e-47
234.750000	6.8320000e-47	6.2223000e-47
234.875000	6.8329000e-47	6.2235750e-47
235.000000	6.8337250e-47	6.2250500e-47
235.125000	6.8343000e-47	6.2266500e-47
235.250000	6.8352000e-47	6.2284000e-47
235.375000	6.8359000e-47	6.2303000e-47
235.500000	6.8367750e-47	6.2321000e-47
235.625000	6.8377500e-47	6.2338750e-47
235.750000	6.8387500e-47	6.2353250e-47
235.875000	6.8395750e-47	6.2372750e-47
236.000000	6.8402000e-47	6.2391250e-47
236.125000	6.8408750e-47	6.2409250e-47
236.250000	6.8414250e-47	6.2426500e-47
236.375000	6.8422750e-47	6.2443750e-47
236.500000	6.8428500e-47	6.2461500e-47
236.625000	6.8433250e-47	6.2483750e-47
236.750000	6.8443250e-47	6.2499500e-47
236.875000	6.8447500e-47	6.2518750e-47
237.000000	6.8455000e-47	6.2537250e-47
237.125000	6.8462750e-47	6.2557000e-47
237.250000	6.8472250e-47	6.2573000e-47
237.375000	6.8483750e-47	6.2590750e-47
237.500000	6.8492250e-47	6.2610000e-47
237.625000	6.8500500e-47	6.2628750e-47
237.750000	6.8506500e-47	6.2647250e-47
237.875000	6.8513000e-47	6.2667250e-47
238.000000	6.8522000e-47	6.2687750e-47
238.125000	6.8530750e-47	6.2707250e-47
238.250000	6.8538750e-47	6.2726250e-47
238.375000	6.8545250e-47	6.2744250e-47
238.500000	6.8550750e-47	6.2762750e-47
238.625000	6.8558750e-47	6.2783000e-47
238.750000	6.8563500e-47	6.2800750e-47
238.875000	6.8569500e-47	6.2817250e-47
239.000000	6.8571750e-47	6.2835500e-47
239.125000	6.8579500e-47	6.2856250e-47
239.250000	6.8586750e-47	6.2874750e-47
239.375000	6.8596750e-47	6.2894250e-47
239.500000	6.8600250e-47	6.2911250e-47
239.625000	6.8606750e-47	6.2930000e-47
239.750000	6.8615750e-47	6.2947750e-47
239.875000	6.8630750e-47	6.2964500e-47
240.000000	6.8631000e-47	6.2984500e-47
240.125000	6.8639250e-47	6.3004500e-47
240.250000	6.8646500e-47	6.3021500e-47
240.375000	6.8654500e-47	6.3039750e-47
240.500000	6.8659750e-47	6.3061000e-47
240.625000	6.8668000e-47	6.3080250e-47
240.750000	6.8677500e-47	6.3099250e-47
240.875000	6.8689250e-47	6.3119750e-47
241.000000	6.8700500e-47	6.3136500e-47
241.125000	6.8713750e-47	6.3154750e-47
241.250000	6.8721000e-47	6.3173750e-47
241.375000	6.8727750e-47	6.3195500e-47
241.500000	6.8735500e-47	6.3213500e-47
241.625000	6.8746000e-47	6.3231750e-47
241.750000	6.8751000e-47	6.3252250e-47
241.875000	6.8757750e-47	6.3271750e-47
242.000000	6.8762500e-47	6.3291500e-47
242.125000	6.8768250e-47	6.3311750e-47
242.250000	6.8772250e-47	6.3331250e-47
242.375000	6.8779250e-47	6.3352500e-47
242.500000	6.8784750e-47	6.3372250e-47
242.625000	6.8794000e-47	6.3393250e-47
242.750000	6.8801250e-47	6.3413500e-47
242.875000	6.8804250e-47	6.3430500e-47
243.000000	6.8808250e-47	6.3450250e-47
243.125000	6.8815500e-47	6.3470000e-47
243.250000	6.8821250e-47	6.3490000e-47
243.375000	6.8825500e-47	6.3510750e-47
243.500000	6.8829750e-47	6.3530000e-47
243.625000	6.8835750e-47	6.3549750e-47
243.750000	6.8840750e-47	6.3568750e-47
243.875000	6.8847750e-47	6.3588750e-47
244.000000	6.8857500e-47	6.3610000e-47
244.125000	6.8863750e-47	6.3630500e-47
244.250000	6.8871250e-47	6.3650750e-47
244.375000	6.8877500e-47	6.3673000e-47
244.500000	6.8885250e-47	6.3690500e-47
244.625000	6.8892250e-47	6.3707250e-47
244.750000	6.8899500e-47	6.3727750e-47
244.875000	6.8905750e-47	6.3748250e-47
245.000000	6.8911750e-47	6.3769250e-47
245.125000	6.8915750e-47	6.3790750e-47
245.250000	6.8921250e-47	6.3810250e-47
245.375000	6.8927000e-47	6.3829000e-47
245.500000	6.8932000e-47	6.3849750e-47
245.625000	6.8937000e-47	6.3869500e-47
245.750000	6.8939500e-47	6.3890000e-47
245.875000	6.8943250e-47	6.3910500e-47
246.000000	6.8948000e-47	6.3930000e-47
246.125000	6.8950000e-47	6.3950750e-47
246.250000	6.8952500e-47	6.3971750e-47
246.375000	6.8960000e-47	6.3991000e-47
246.500000	6.8965000e-47	6.4010250e-47
246.625000	6.8968750e-47	6.4029250e-47
246.750000	6.8975500e-47	6.4048750e-47
246.875000	6.8977000e-47	6.4068500e-47
247.000000	6.8977250e-47	6.4089750e-47
247.125000	6.8981750e-47	6.4113250e-47
247.250000	6.8996750e-47	6.4133750e-47
247.375000	6.8996250e-47	6.4155250e-47
247.500000	6.8996250e-47	6.4177250e-47
247.625000	6.8993500e-47	6.4196250e-47
247.750000	6.8998750e-47	6.4215500e-47
247.875000	6.9003000e-47	6.4236250e-47
248.000000	6.9004000e-47	6.4257250e-47
248.125000	6.9004750e-47	6.4279500e-47
248.250000	6.9009000e-47	6.4300250e-47
248.375000	6.9012000e-47	6.4320500e-47
248.500000	6.9013500e-47	6.4341500e-47
248.625000	6.9014000e-47	6.4363250e-47
248.750000	6.9014000e-47	6.4382750e-47
248.875000	6.9016000e-47	6.4404000e-47
249.000000	6.9019750e-47	6.4426000e-47
249.125000	6.9019500e-47	6.4447250e-47
249.250000	6.9023500e-47	6.4468250e-47
249.375000	6.9023250e-47	6.4491750e-47
249.500000	6.9025000e-47	6.4514000e-47
249.625000	6.9030250e-47	6.4537500e-47
249.750000	6.9029250e-47	6.4558500e-47
249.875000	6.9031500e-47	6.4580750e-47
250.000000	6.9034500e-47	6.4601000e-47
250.125000	6.9033750e-47	6.4622000e-47
250.250000	6.9036000e-47	6.4644250e-47
250.375000	6.9035250e-47	6.4665500e-47
250.500000	6.9035500e-47	6.4686000e-47
250.625000	6.9033750e-47	6.4708750e-47
250.750000	6.9032250e-47	6.4732500e-47
250.875000	6.9036250e-47	6.4755500e-47
251.000000	6.9030000e-47	6.4776500e-47
251.125000	6.9029750e-47	6.4798000e-47
251.250000	6.9027250e-47	6.4819500e-47
251.375000	6.9023000e-47	6.4842000e-47
251.500000	6.9023250e-47	6.4864500e-47
251.625000	6.9021750e-47	6.4886250e-47
251.750000	6.9021250e-47	6.4908500e-47
251.875000	6.9018000e-47	6.4929000e-47
252.000000	6.9016750e-47	6.4949000e-47
252.125000	6.9013750e-47	6.4969500e-47
252.250000	6.9010750e-47	6.4990750e-47
252.375000	6.9007000e-47	6.5016250e-47
252.500000	6.9007000e-47	6.5037750e-47
252.625000	6.9007250e-47	6.5060500e-47
252.750000	6.9005250e-47	6.5082000e-47
252.875000	6.9000500e-47	6.5102500e-47
253.000000	6.8995500e-47	6.5125000e-47
253.125000	6.8991500e-47	6.5147250e-47
253.250000	6.8988500e-47	6.5171500e-47
253.375000	6.8982750e-47	6.5192250e-47
253.500000	6.8979250e-47	6.5216500e-47
253.625000	6.8975250e-47	6.5240250e-47
253.750000	6.8971750e-47	6.5263250e-47
253.875000	6.8969000e-47	6.5285000e-47
254.000000	6.8967500e-47	6.5309500e-47
254.125000	6.8965500e-47	6.5331750e-47
254.250000	6.8962500e-47	6.5356500e-47
254.375000	6.8958250e-47	6.5378250e-47
254.500000	6.8949750e-47	6.5402750e-47
254.625000	6.8945750e-47	6.5429000e-47
254.750000	6.8938250e-47	6.5453250e-47
254.875000	6.8936000e-47	6.5476000e-47
255.000000	6.8927750e-47	6.5501500e-47
255.125000	6.8922250e-47	6.5526000e-47
255.250000	6.8911000e-47	6.5551500e-47
255.375000	6.8904000e-47	6.5575000e-47
255.500000	6.8897500e-47	6.5598750e-47
255.625000	6.8889000e-47	6.5621250e-47
255.750000	6.8881750e-47	6.5645000e-47
255.875000	6.8876750e-47	6.5668750e-47
256.000000	6.8868500e-47	6.5692250e-47
256.125000	6.8859750e-47	6.5719000e-47
256.250000	6.8849750e-47	6.5746000e-47
256.375000	6.8837000e-47	6.5768250e-47
256.500000	6.8827750e-47	6.5794750e-47
256.625000	6.8815750e-47	6.5824000e-47
256.750000	6.8805500e-47	6.5852250e-47
256.875000	6.8798500e-47	6.5878500e-47
257.000000	6.8802000e-47	6.5904500e-47
257.125000	6.8794750e-47	6.5931750e-47
257.250000	6.8771500e-47	6.5957250e-47
257.375000	6.8758500e-47	6.5985500e-47
257.500000	6.8748000e-47	6.6013750e-47
257.625000	6.8739750e-47	6.6043000e-47
257.750000	6.8729250e-47	6.6071250e-47
257.875000	6.8720500e-47	6.6099250e-47
258.000000	6.8711500e-47	6.6128000e-47
258.125000	6.8703250e-47	6.6157500e-47
258.250000	6.8692500e-47	6.6187750e-47
258.375000	6.8682000e-47	6.6220750e-47
258.500000	6.8667250e-47	6.6253750e-47
258.625000	6.8652250e-47	6.6285250e-47
258.750000	6.8640000e-47	6.6315500e-47
258.875000	6.8628500e-47	6.6349750e-47
259.000000	6.8615000e-47	6.6384250e-47
259.125000	6.8602000e-47	6.6420750e-47
259.250000	6.8589750e-47	6.6458500e-47
259.375000	6.8578500e-47	6.6497250e-47
259.500000	6.8566250e-47	6.6535250e-47
259.625000	6.8552250e-47	6.6575250e-47
259.750000	6.8538500e-47	6.6616750e-47
259.875000	6.8526750e-47	6.6659500e-47
260.000000	6.8512250e-47	6.6703750e-47
260.125000	6.8508750e-47	6.6749500e-47
260.250000	6.8483500e-47	6.6797500e-47
260.375000	6.8472250e-47	6.6847250e-47
260.500000	6.8456750e-47	6.6897750e-47
260.625000	6.8442750e-47	6.6948000e-47
260.750000	6.8425750e-47	6.7004750e-47
260.875000	6.8409000e-47	6.7066750e-47
261.000000	6.8390000e-47	6.7131000e-47
261.125000	6.8372250e-47	6.7197000e-47
261.250000	6.8356000e-47	6.7267750e-47
261.375000	6.8339250e-47	6.7341750e-47
261.500000	6.8322250e-47	6.7407750e-47
261.625000	6.8306750e-47	6.7476000e-47
261.750000	6.8288500e-47	6.7542000e-47
261.875000	6.8273500e-47	6.7615500e-47
262.000000	6.8256250e-47	6.7691500e-47
262.125000	6.8242000e-47	6.7774500e-47
262.250000	6.8225250e-47	6.7862250e-47
262.375000	6.8212000e-47	6.7953250e-47
262.500000	6.8193250e-47	6.8052250e-47
262.625000	6.8174500e-47	6.8160500e-47
262.750000	6.8156250e-47	6.8272750e-47
262.875000	6.8138500e-47	6.8390250e-47
263.000000	6.8120500e-47	6.8523000e-47
263.125000	6.8100500e-47	6.8658500e-47
263.250000	6.8080750e-47	6.8806250e-47
263.375000	6.8062000e-47	6.8975000e-47
263.500000	6.8042250e-47	6.9161250e-47
263.625000	6.8024250e-47	6.9371000e-47
263.750000	6.8004250e-47	6.9583750e-47
263.875000	6.7984000e-47	6.9839500e-47
264.000000	6.7967500e-47	7.0105000e-47
264.125000	6.7947750e-47	7.0407250e-47
264.250000	6.7925000e-47	7.0761250e-47
264.375000	6.7906250e-47	7.1165750e-47
264.500000	6.7884500e-47	7.1643250e-47
264.625000	6.7860750e-47	7.2192750e-47
264.750000	6.7843000e-47	7.2840750e-47
264.875000	6.7824250e-47	7.3603250e-47
265.000000	6.7805000e-47	7.4547750e-47
265.125000	6.7785500e-47	7.5685750e-47
265.250000	6.7766000e-47	7.7114250e-47
265.375000	6.7740000e-47	7.8889750e-47
265.500000	6.7722500e-47	8.1232500e-47
265.625000	6.7697750e-47	8.4340500e-47
265.750000	6.7674000e-47	8.8623750e-47
265.875000	6.7651250e-47	9.4808750e-47
266.000000	6.7628500e-47	1.0422420e-46
266.125000	6.7605250e-47	1.1981470e-46
266.250000	6.7580000e-47	1.4866100e-46
266.375000	6.7556000e-47	2.0712400e-46
266.500000	6.7532250e-47	3.4355750e-46
266.625000	6.7509250e-47	7.6036250e-46
266.750000	6.7483250e-47	2.0073530e-45
266.875000	6.7459000e-47	1.4565350e-45
267.000000	6.7431500e-47	5.1564000e-46
267.125000	6.7408750e-47	2.6671250e-46
267.250000	6.7383250e-47	1.7518030e-46
267.375000	6.7357500e-47	1.3426120e-46
267.500000	6.7333750e-47	1.1337650e-46
267.625000	6.7310250e-47	1.0096880e-46
267.750000	6.7286750e-47	9.2986500e-47
267.875000	6.7262750e-47	8.7564000e-47
268.000000	6.7237000e-47	8.3709250e-47
268.125000	6.7212000e-47	8.0887000e-47
268.250000	6.7185500e-47	7.8830750e-47
268.375000	6.7159000e-47	7.7203250e-47
268.500000	6.7134750e-47	7.5890750e-47
268.625000	6.7105500e-47	7.4837000e-47
268.750000	6.7083250e-47	7.4005750e-47
268.875000	6.7059250e-47	7.3307750e-47
269.000000	6.7031500e-47	7.2743750e-47
269.125000	6.7005750e-47	7.2261250e-47
269.250000	6.6978500e-47	7.1850000e-47
269.375000	6.6952000e-47	7.1506750e-47
269.500000	6.6924250e-47	7.1219750e-47
269.625000	6.6898250e-47	7.0959750e-47
269.750000	6.6870750e-47	7.0744000e-47
269.875000	6.6842250e-47	7.0549750e-47
270.000000	6.6814750e-47	7.0381500e-47
270.125000	6.6785500e-47	7.0231000e-47
270.250000	6.6759250e-47	7.0100500e-47
270.375000	6.6730500e-47	6.9986000e-47
270.500000	6.6701500e-47	6.9889000e-47
270.625000	6.6671000e-47	6.9792000e-47
270.750000	6.6640750e-47	6.9710750e-47
270.875000	6.6612750e-47	6.9630750e-47
271.000000	6.6586250e-47	6.9571250e-47
271.125000	6.6555500e-47	6.9514000e-47
271.250000	6.6523750e-47	6.9467750e-47
271.375000	6.6493250e-47	6.9426250e-47
271.500000	6.6458750e-47	6.9387500e-47
271.625000	6.6428500e-47	6.9354500e-47
271.750000	6.6400250e-47	6.9324750e-47
271.875000	6.6372000e-47	6.9293000e-47
272.000000	6.6343250e-47	6.9266000e-47
272.125000	6.6312500e-47	6.9240250e-47
272.250000	6.6283000e-47	6.9207500e-47
272.375000	6.6251250e-47	6.9184750e-47
272.500000	6.6219500e-47	6.9161750e-47
272.625000	6.6187500e-47	6.9147000e-47
272.750000	6.6160000e-47	6.9136250e-47
272.875000	6.6126250e-47	6.9118250e-47
273.000000	6.6092000e-47	6.9105750e-47
273.125000	6.6063250e-47	6.9097250e-47
273.250000	6.6030500e-47	6.9090250e-47
273.375000	6.5994500e-47	6.9089250e-47
273.500000	6.5964500e-47	6.9085000e-47
273.625000	6.5932500e-47	6.9085250e-47
273.750000	6.5898750e-47	6.9083750e-47
273.875000	6.5869250e-47	6.9086500e-47
274.000000	6.5837750e-47	6.9091000e-47
274.125000	6.5805500e-47	6.9098500e-47
274.250000	6.5772500e-47	6.9103000e-47
274.375000	6.5736500e-47	6.9114500e-47
274.500000	6.5703500e-47	6.9120750e-47
274.625000	6.5668500e-47	6.9131750e-47
274.750000	6.5632500e-47	6.9143750e-47
274.875000	6.5599000e-47	6.9156500e-47
275.000000	6.5560500e-47	6.9164250e-47
275.125000	6.5524750e-47	6.9173750e-47
275.250000	6.5486250e-47	6.9188000e-47
275.375000	6.5456000e-47	6.9200750e-47
275.500000	6.5423500e-47	6.9217250e-47
275.625000	6.5388000e-47	6.9232250e-47
275.750000	6.5353500e-47	6.9247750e-47
275.875000	6.5317750e-47	6.9265500e-47
276.000000	6.5284250e-47	6.9281750e-47
276.125000	6.5246000e-47	6.9299500e-47
276.250000	6.5207750e-47	6.9315000e-47
276.375000	6.5171500e-47	6.9330000e-47
276.500000	6.5138750e-47	6.9346500e-47
276.625000	6.5104000e-47	6.9363000e-47
276.750000	6.5063250e-47	6.9381000e-47
276.875000	6.5026250e-47	6.9397250e-47
277.000000	6.4988250e-47	6.9415250e-47
277.125000	6.4950000e-47	6.9432750e-47
277.250000	6.4919250e-47	6.9450250e-47
277.375000	6.4878250e-47	6.9468500e-47
277.500000	6.4844500e-47	6.9485000e-47
277.625000	6.4807250e-47	6.9505000e-47
277.750000	6.4769750e-47	6.9525750e-47
277.875000	6.4729500e-47	6.9542250e-47
278.000000	6.4688000e-47	6.9560250e-47
278.125000	6.4646750e-47	6.9579500e-47
278.250000	6.4603250e-47	6.9603250e-47
278.375000	6.4561250e-47	6.9623250e-47
278.500000	6.4526250e-47	6.9641500e-47
278.625000	6.4485000e-47	6.9660000e-47
278.750000	6.4448750e-47	6.9677250e-47
278.875000	6.4407500e-47	6.9694750e-47
279.000000	6.4363750e-47	6.9714750e-47
279.125000	6.4323000e-47	6.9735750e-47
279.250000	6.4284500e-47	6.9763000e-47
279.375000	6.4247250e-47	6.9776250e-47
279.500000	6.4209250e-47	6.9794500e-47
279.625000	6.4169750e-47	6.9815500e-47
279.750000	6.4125750e-47	6.9835250e-47
279.875000	6.4084250e-47	6.9854000e-47
280.000000	6.4046750e-47	6.9873250e-47
280.125000	6.4001500e-47	6.9892000e-47
280.250000	6.3961000e-47	6.9912500e-47
280.375000	6.3919500e-47	6.9934750e-47
280.500000	6.3881250e-47	6.9953500e-47
280.625000	6.3839750e-47	6.9971750e-47
280.750000	6.3795750e-47	6.9990250e-47
280.875000	6.3755000e-47	7.0011750e-47
281.000000	6.3713500e-47	7.0031250e-47
281.125000	6.3670250e-47	7.0052750e-47
281.250000	6.3631500e-47	7.0075500e-47
281.375000	6.3588250e-47	7.0099750e-47
281.500000	6.3545500e-47	7.0120750e-47
281.625000	6.3503500e-47	7.0142500e-47
281.750000	6.3461250e-47	7.0164250e-47
281.875000	6.3418000e-47	7.0185500e-47
282.000000	6.3371750e-47	7.0205250e-47
282.125000	6.3329250e-47	7.0227000e-47
282.250000	6.3283000e-47	7.0246750e-47
282.375000	6.3241250e-47	7.0266250e-47
282.500000	6.3195500e-47	7.0290000e-47
282.625000	6.3147250e-47	7.0311750e-47
282.750000	6.3105000e-47	7.0332750e-47
282.875000	6.3057500e-47	7.0352750e-47
283.000000	6.3016500e-47	7.0370500e-47
283.125000	6.2973000e-47	7.0391250e-47
283.250000	6.2928000e-47	7.0411500e-47
283.375000	6.2887250e-47	7.0430250e-47
283.500000	6.2846750e-47	7.0452250e-47
283.625000	6.2801750e-47	7.0471000e-47
283.750000	6.2763000e-47	7.0493500e-47
283.875000	6.2718500e-47	7.0514250e-47
284.000000	6.2669250e-47	7.0535000e-47
284.125000	6.2623750e-47	7.0556000e-47
284.250000	6.2579000e-47	7.0578000e-47
284.375000	6.2531000e-47	7.0600000e-47
284.500000	6.2488250e-47	7.0618750e-47
284.625000	6.2440250e-47	7.0640750e-47
284.750000	6.2398250e-47	7.0658750e-47
284.875000	6.2357000e-47	7.0675000e-47
285.000000	6.2310750e-47	7.0693750e-47
285.125000	6.2264750e-47	7.0715500e-47
285.250000	6.2213000e-47	7.0734500e-47
285.375000	6.2163500e-47	7.0756000e-47
285.500000	6.2116500e-47	7.0777000e-47
285.625000	6.2070000e-47	7.0795000e-47
285.750000	6.2021500e-47	7.0816000e-47
285.875000	6.1970000e-47	7.0838750e-47
286.000000	6.1922250e-47	7.0859500e-47
286.125000	6.1870000e-47	7.0879000e-47
286.250000	6.1825000e-47	7.0899750e-47
286.375000	6.1772500e-47	7.0921250e-47
286.500000	6.1724250e-47	7.0942250e-47
286.625000	6.1676000e-47	7.0963750e-47
286.750000	6.1624000e-47	7.0983250e-47
286.875000	6.1576750e-47	7.1003000e-47
287.000000	6.1525250e-47	7.1023250e-47
287.125000	6.1469500e-47	7.1041750e-47
287.250000	6.1416500e-47	7.1064000e-47
287.375000	6.1358500e-47	7.1086250e-47
287.500000	6.1301750e-47	7.1104750e-47
287.625000	6.1242750e-47	7.1127750e-47
287.750000	6.1183000e-47	7.1149000e-47
287.875000	6.1132000e-47	7.1170250e-47
288.000000	6.1074250e-47	7.1188750e-47
288.125000	6.1016750e-47	7.1212000e-47
288.250000	6.0955250e-47	7.1233500e-47
288.375000	6.0894750e-47	7.1253000e-47
288.500000	6.0831500e-47	7.1274000e-47
288.625000	6.0776000e-47	7.1292750e-47
288.750000	6.0720250e-47	7.1313500e-47
288.875000	6.0664000e-47	7.1333750e-47
289.000000	6.0603250e-47	7.1358250e-47
289.125000	6.0544500e-47	7.1382500e-47
289.250000	6.0483250e-47	7.1401500e-47
289.375000	6.0410500e-47	7.1421750e-47
289.500000	6.0348500e-47	7.1443250e-47
289.625000	6.0285500e-47	7.1464250e-47
289.750000	6.0218500e-47	7.1485750e-47
289.875000	6.0152000e-47	7.1509750e-47
290.000000	6.0093000e-47	7.1530500e-47
290.125000	6.0029750e-47	7.1550750e-47
290.250000	5.9965000e-47	7.1571500e-47
290.375000	5.9899500e-47	7.1591750e-47
290.500000	5.9835000e-47	7.1612250e-47
290.625000	5.9769750e-47	7.1635250e-47
290.750000	5.9703000e-47	7.1655500e-47
290.875000	5.9633750e-47	7.1678500e-47
291.000000	5.9567750e-47	7.1699500e-47
291.125000	5.9503250e-47	7.1722500e-47
291.250000	5.9442250e-47	7.1745000e-47
291.375000	5.9380000e-47	7.1770250e-47
291.500000	5.9316500e-47	7.1793500e-47
291.625000	5.9251500e-47	7.1817750e-47
291.750000	5.9189250e-47	7.1840500e-47
291.875000	5.9126500e-47	7.1861250e-47
292.000000	5.9061750e-47	7.1882750e-47
292.125000	5.9000250e-47	7.1904000e-47
292.250000	5.8937500e-47	7.1923500e-47
292.375000	5.8873000e-47	7.1941250e-47
292.500000	5.8824500e-47	7.1962000e-47
292.625000	5.8760750e-47	7.1983500e-47
292.750000	5.8709000e-47	7.2003500e-47
292.875000	5.8653750e-47	7.2025000e-47
293.000000	5.8593500e-47	7.2043250e-47
293.125000	5.8526250e-47	7.2065000e-47
293.250000	5.8466750e-47	7.2085750e-47
293.375000	5.8414250e-47	7.2102500e-47
293.500000	5.8361750e-47	7.2124750e-47
293.625000	5.8312250e-47	7.2149000e-47
293.750000	5.8265750e-47	7.2170500e-47
293.875000	5.8213250e-47	7.2190750e-47
294.000000	5.8165250e-47	7.2214000e-47
294.125000	5.8117500e-47	7.2233750e-47
294.250000	5.8068500e-47	7.2255000e-47
294.375000	5.8028000e-47	7.2278750e-47
294.500000	5.7991750e-47	7.2302500e-47
294.625000	5.7957500e-47	7.2325750e-47
294.750000	5.7923000e-47	7.2348750e-47
294.875000	5.7895250e-47	7.2372750e-47
295.000000	5.7878000e-47	7.2394750e-47
295.125000	5.7870500e-47	7.2415500e-47
295.250000	5.7860250e-47	7.2436500e-47
295.375000	5.7867500e-47	7.2458750e-47
295.500000	5.7881000e-47	7.2478750e-47
295.625000	5.7898250e-47	7.2504500e-47
295.750000	5.7929750e-47	7.2527500e-47
295.875000	5.7971000e-47	7.2549750e-47
296.000000	5.8021000e-47	7.2573750e-47
