# Freq (Hz)	LIGO_Hanford_PSD (1/Hz)	LIGO_Livingston_PSD (1/Hz)	Virgo_PSD (1/Hz)
241.250000	5.4360000e-47	5.5667500e-47	3.7097000e-46
241.500000	5.4369500e-47	5.5678500e-47	3.6752800e-46
241.750000	5.4382500e-47	5.5689500e-47	3.6439200e-46
242.000000	5.4393500e-47	5.5704000e-47	3.6124300e-46
242.250000	5.4407000e-47	5.5714500e-47	3.5833150e-46
242.500000	5.4418500e-47	5.5727000e-47	3.5590600e-46
242.750000	5.4429000e-47	5.5739000e-47	3.5383450e-46
243.000000	5.4442000e-47	5.5751500e-47	3.5171100e-46
243.250000	5.4454500e-47	5.5765000e-47	3.5035100e-46
243.500000	5.4468500e-47	5.5777500e-47	3.4911950e-46
243.750000	5.4480500e-47	5.5793000e-47	3.4845800e-46
244.000000	5.4490000e-47	5.5804500e-47	3.4809800e-46
244.250000	5.4502500e-47	5.5818000e-47	3.4827400e-46
244.500000	5.4515000e-47	5.5831000e-47	3.4869050e-46
244.750000	5.4526000e-47	5.5845000e-47	3.4966650e-46
245.000000	5.4539000e-47	5.5859500e-47	3.5106850e-46
245.250000	5.4551500e-47	5.5872500e-47	3.5309500e-46
245.500000	5.4565000e-47	5.5886000e-47	3.5585600e-46
245.750000	5.4578000e-47	5.5898500e-47	3.5936350e-46
246.000000	5.4589000e-47	5.5914500e-47	3.6374950e-46
246.250000	5.4603000e-47	5.5929000e-47	3.6903200e-46
246.500000	5.4617500e-47	5.5943500e-47	3.7744750e-46
246.750000	5.4630500e-47	5.5958000e-47	3.8937850e-46
247.000000	5.4641500e-47	5.5972500e-47	3.9849100e-46
247.250000	5.4656000e-47	5.5990000e-47	4.0840550e-46
247.500000	5.4669000e-47	5.6003500e-47	4.1993100e-46
247.750000	5.4682000e-47	5.6019000e-47	4.3389650e-46
248.000000	5.4695000e-47	5.6032000e-47	4.4974700e-46
248.250000	5.4707000e-47	5.6046000e-47	4.6752700e-46
248.500000	5.4722500e-47	5.6060500e-47	4.8858600e-46
248.750000	5.4738000e-47	5.6074500e-47	5.1197000e-46
249.000000	5.4752500e-47	5.6090000e-47	5.3897500e-46
249.250000	5.4767500e-47	5.6102500e-47	5.6892500e-46
249.500000	5.4782000e-47	5.6117500e-47	6.0447000e-46
249.750000	5.4794500e-47	5.6133000e-47	6.4615500e-46
250.000000	5.4811000e-47	5.6146500e-47	6.9438000e-46
250.250000	5.4826000e-47	5.6161500e-47	7.4490500e-46
250.500000	5.4842000e-47	5.6176000e-47	7.9193500e-46
250.750000	5.4853000e-47	5.6192500e-47	8.4552000e-46
251.000000	5.4869500e-47	5.6208500e-47	9.0776500e-46
251.250000	5.4884500e-47	5.6222500e-47	9.8104000e-46
251.500000	5.4897000e-47	5.6236000e-47	1.0666150e-45
251.750000	5.4912500e-47	5.6250500e-47	1.1724800e-45
252.000000	5.4928500e-47	5.6266500e-47	1.3016500e-45
252.250000	5.4944500e-47	5.6284000e-47	1.4582500e-45
252.500000	5.4960000e-47	5.6299000e-47	1.6589900e-45
252.750000	5.4976000e-47	5.6316000e-47	1.9232750e-45
253.000000	5.4990000e-47	5.6333500e-47	2.2701900e-45
253.250000	5.5004500e-47	5.6348500e-47	2.7357950e-45
253.500000	5.5018500e-47	5.6364500e-47	3.4064250e-45
253.750000	5.5035500e-47	5.6379000e-47	4.3945800e-45
254.000000	5.5049000e-47	5.6394500e-47	5.9519000e-45
254.250000	5.5063500e-47	5.6411000e-47	8.6242000e-45
254.500000	5.5078500e-47	5.6424500e-47	1.3715100e-44
254.750000	5.5092500e-47	5.6441000e-47	2.5551900e-44
255.000000	5.5108500e-47	5.6456000e-47	6.0321000e-44
255.250000	5.5125000e-47	5.6471500e-47	1.2186800e-43
255.500000	5.5139500e-47	5.6488500e-47	7.1312000e-44
255.750000	5.5156000e-47	5.6504500e-47	3.1069600e-44
256.000000	5.5172500e-47	5.6520000e-47	1.6222850e-44
256.250000	5.5190000e-47	5.6536500e-47	9.7954000e-45
256.500000	5.5206000e-47	5.6555000e-47	6.6286500e-45
256.750000	5.5222500e-47	5.6570500e-47	4.8745050e-45
257.000000	5.5239000e-47	5.6585000e-47	3.8300250e-45
257.250000	5.5256000e-47	5.6601500e-47	3.1553050e-45
257.500000	5.5272500e-47	5.6616500e-47	2.7017050e-45
257.750000	5.5291000e-47	5.6633500e-47	2.3871900e-45
258.000000	5.5307000e-47	5.6649000e-47	2.1714850e-45
258.250000	5.5324000e-47	5.6665500e-47	2.0166700e-45
258.500000	5.5342500e-47	5.6681000e-47	1.9138200e-45
258.750000	5.5362500e-47	5.6697500e-47	1.8466250e-45
259.000000	5.5379500e-47	5.6713500e-47	1.8079150e-45
259.250000	5.5397500e-47	5.6730000e-47	1.7925250e-45
259.500000	5.5417500e-47	5.6749500e-47	1.7943850e-45
259.750000	5.5435500e-47	5.6767500e-47	1.8105650e-45
260.000000	5.5452000e-47	5.6784500e-47	1.8438200e-45
260.250000	5.5469500e-47	5.6800500e-47	1.8890300e-45
260.500000	5.5487000e-47	5.6818500e-47	1.9472550e-45
260.750000	5.5505000e-47	5.6836000e-47	2.0146200e-45
261.000000	5.5523500e-47	5.6856500e-47	2.1003350e-45
261.250000	5.5540500e-47	5.6871000e-47	2.2073400e-45
261.500000	5.5559500e-47	5.6890500e-47	2.3377650e-45
261.750000	5.5578500e-47	5.6909500e-47	2.4971200e-45
262.000000	5.5596500e-47	5.6938500e-47	2.6844050e-45
262.250000	5.5615000e-47	5.6964500e-47	2.9052400e-45
262.500000	5.5632000e-47	5.6987500e-47	3.1642700e-45
262.750000	5.5650000e-47	5.7003000e-47	3.4634600e-45
263.000000	5.5666500e-47	5.7017500e-47	3.7717700e-45
263.250000	5.5686000e-47	5.7030500e-47	4.0543350e-45
263.500000	5.5705000e-47	5.7039500e-47	4.3807700e-45
263.750000	5.5726000e-47	5.7050000e-47	4.7554150e-45
264.000000	5.5744500e-47	5.7069000e-47	5.2050500e-45
264.250000	5.5763500e-47	5.7084500e-47	5.7445500e-45
264.500000	5.5783500e-47	5.7101000e-47	6.3999000e-45
264.750000	5.5803000e-47	5.7118500e-47	7.2091000e-45
265.000000	5.5823000e-47	5.7134500e-47	8.3186000e-45
265.250000	5.5843500e-47	5.7151500e-47	9.8213000e-45
265.500000	5.5863500e-47	5.7169500e-47	1.1780150e-44
265.750000	5.5882500e-47	5.7187000e-47	1.4176700e-44
266.000000	5.5900000e-47	5.7207500e-47	1.7045050e-44
266.250000	5.5920500e-47	5.7228000e-47	2.0572500e-44
266.500000	5.5941000e-47	5.7246000e-47	2.3808700e-44
266.750000	5.5960000e-47	5.7264000e-47	2.9562350e-44
267.000000	5.5982500e-47	5.7283500e-47	4.0191150e-44
267.250000	5.6004000e-47	5.7303000e-47	5.7705500e-44
267.500000	5.6023500e-47	5.7322000e-47	8.8704000e-44
267.750000	5.6045000e-47	5.7339500e-47	1.4711600e-43
268.000000	5.6064500e-47	5.7358000e-47	2.6339650e-43
268.250000	5.6084500e-47	5.7376500e-47	4.1530150e-43
268.500000	5.6106000e-47	5.7394500e-47	3.8544000e-43
268.750000	5.6125000e-47	5.7414000e-47	2.0666250e-43
269.000000	5.6146500e-47	5.7434500e-47	1.1235800e-43
269.250000	5.6166500e-47	5.7454000e-47	6.7046000e-44
269.500000	5.6185000e-47	5.7474500e-47	4.4480100e-44
269.750000	5.6205500e-47	5.7495500e-47	3.1989600e-44
270.000000	5.6227000e-47	5.7514000e-47	2.4390800e-44
270.250000	5.6248500e-47	5.7534000e-47	1.9482000e-44
270.500000	5.6270500e-47	5.7554000e-47	1.6074850e-44
270.750000	5.6292000e-47	5.7575500e-47	1.3667500e-44
271.000000	5.6315500e-47	5.7594000e-47	1.1889200e-44
271.250000	5.6337500e-47	5.7614500e-47	1.0543100e-44
271.500000	5.6359000e-47	5.7634000e-47	9.5062000e-45
271.750000	5.6379500e-47	5.7656000e-47	8.6937000e-45
272.000000	5.6401000e-47	5.7677000e-47	8.0530500e-45
272.250000	5.6420500e-47	5.7696000e-47	7.5214000e-45
272.500000	5.6443500e-47	5.7716500e-47	7.0913500e-45
272.750000	5.6466500e-47	5.7736500e-47	6.7439000e-45
273.000000	5.6489000e-47	5.7756000e-47	6.4553000e-45
273.250000	5.6511500e-47	5.7775500e-47	6.2279000e-45
273.500000	5.6533000e-47	5.7796000e-47	6.0350500e-45
273.750000	5.6556500e-47	5.7817000e-47	5.8274500e-45
274.000000	5.6580000e-47	5.7833500e-47	5.6279500e-45
274.250000	5.6603500e-47	5.7853500e-47	5.4641000e-45
274.500000	5.6626000e-47	5.7874500e-47	5.3593500e-45
274.750000	5.6648500e-47	5.7894000e-47	5.2922500e-45
275.000000	5.6671500e-47	5.7915000e-47	5.2259000e-45
275.250000	5.6695000e-47	5.7934000e-47	5.1615500e-45
275.500000	5.6718500e-47	5.7955500e-47	5.0910500e-45
275.750000	5.6742000e-47	5.7974000e-47	5.0233500e-45
276.000000	5.6764500e-47	5.7994000e-47	4.9664750e-45
276.250000	5.6788000e-47	5.8015000e-47	4.9330800e-45
276.500000	5.6811000e-47	5.8036500e-47	4.9084000e-45
276.750000	5.6834500e-47	5.8056500e-47	4.8915100e-45
277.000000	5.6858000e-47	5.8077500e-47	4.8796800e-45
277.250000	5.6880500e-47	5.8099000e-47	4.8692050e-45
277.500000	5.6903500e-47	5.8117000e-47	4.8589600e-45
277.750000	5.6927000e-47	5.8138000e-47	4.8586950e-45
278.000000	5.6952500e-47	5.8158500e-47	4.8391700e-45
278.250000	5.6975500e-47	5.8181500e-47	4.8282350e-45
278.500000	5.7000000e-47	5.8204000e-47	4.8169400e-45
278.750000	5.7025000e-47	5.8228000e-47	4.8048450e-45
279.000000	5.7048500e-47	5.8248500e-47	4.7846300e-45
279.250000	5.7073000e-47	5.8267500e-47	4.7649350e-45
279.500000	5.7098500e-47	5.8288500e-47	4.7431000e-45
279.750000	5.7124000e-47	5.8309000e-47	4.7195100e-45
280.000000	5.7149500e-47	5.8330500e-47	4.6925650e-45
280.250000	5.7176000e-47	5.8353500e-47	4.6611300e-45
280.500000	5.7200000e-47	5.8373500e-47	4.6267250e-45
280.750000	5.7224000e-47	5.8395500e-47	4.5878650e-45
281.000000	5.7249500e-47	5.8417000e-47	4.5435100e-45
281.250000	5.7276000e-47	5.8439000e-47	4.4980450e-45
281.500000	5.7297000e-47	5.8460500e-47	4.4507900e-45
281.750000	5.7321500e-47	5.8482000e-47	4.4000850e-45
282.000000	5.7348500e-47	5.8504000e-47	4.3463450e-45
282.250000	5.7372000e-47	5.8525000e-47	4.2864550e-45
282.500000	5.7399000e-47	5.8546000e-47	4.2245500e-45
282.750000	5.7422000e-47	5.8568500e-47	4.1586650e-45
283.000000	5.7447500e-47	5.8588500e-47	4.0902900e-45
283.250000	5.7473500e-47	5.8610000e-47	4.0184900e-45
283.500000	5.7499000e-47	5.8632500e-47	3.9411800e-45
283.750000	5.7523000e-47	5.8654000e-47	3.8637450e-45
284.000000	5.7549000e-47	5.8678000e-47	3.7819200e-45
284.250000	5.7575000e-47	5.8700500e-47	3.6957950e-45
284.500000	5.7602000e-47	5.8722500e-47	3.6079850e-45
284.750000	5.7627500e-47	5.8745000e-47	3.5184450e-45
285.000000	5.7654500e-47	5.8770000e-47	3.4249250e-45
285.250000	5.7682000e-47	5.8790500e-47	3.3288200e-45
285.500000	5.7708000e-47	5.8811500e-47	3.2330950e-45
285.750000	5.7734000e-47	5.8833500e-47	3.1336950e-45
286.000000	5.7760500e-47	5.8855500e-47	3.0327050e-45
286.250000	5.7787500e-47	5.8880000e-47	2.9325250e-45
286.500000	5.7815000e-47	5.8903000e-47	2.8317100e-45
286.750000	5.7840500e-47	5.8925500e-47	2.7267250e-45
287.000000	5.7867000e-47	5.8948500e-47	2.6249750e-45
287.250000	5.7893500e-47	5.8972500e-47	2.5237250e-45
287.500000	5.7919500e-47	5.8995500e-47	2.4222950e-45
287.750000	5.7946000e-47	5.9019000e-47	2.3238850e-45
288.000000	5.7973000e-47	5.9042000e-47	2.2237250e-45
288.250000	5.7998500e-47	5.9065500e-47	2.1239700e-45
288.500000	5.8026500e-47	5.9088000e-47	2.0241650e-45
288.750000	5.8054000e-47	5.9112000e-47	1.9279200e-45
289.000000	5.8080500e-47	5.9136000e-47	1.8336350e-45
289.250000	5.8110000e-47	5.9158500e-47	1.7421350e-45
289.500000	5.8138500e-47	5.9182000e-47	1.6470900e-45
289.750000	5.8166000e-47	5.9207000e-47	1.5563550e-45
290.000000	5.8194000e-47	5.9234000e-47	1.4732400e-45
290.250000	5.8222500e-47	5.9255500e-47	1.3936200e-45
290.500000	5.8251500e-47	5.9281000e-47	1.3178950e-45
290.750000	5.8282000e-47	5.9305000e-47	1.2462250e-45
291.000000	5.8311500e-47	5.9330000e-47	1.1787100e-45
291.250000	5.8345000e-47	5.9355500e-47	1.1163650e-45
291.500000	5.8370500e-47	5.9380500e-47	1.0587000e-45
291.750000	5.8402000e-47	5.9407000e-47	1.0035350e-45
292.000000	5.8430000e-47	5.9432500e-47	9.5257500e-46
292.250000	5.8464000e-47	5.9458000e-47	9.0881500e-46
292.500000	5.8493000e-47	5.9482500e-47	8.6729000e-46
292.750000	5.8524000e-47	5.9508000e-47	8.3191000e-46
293.000000	5.8556000e-47	5.9534000e-47	8.0159000e-46
293.250000	5.8588000e-47	5.9558500e-47	7.7694500e-46
293.500000	5.8620000e-47	5.9583000e-47	7.5729000e-46
293.750000	5.8654500e-47	5.9607500e-47	7.4290000e-46
294.000000	5.8689000e-47	5.9633000e-47	7.3296500e-46
294.250000	5.8723500e-47	5.9658500e-47	7.2100500e-46
294.500000	5.8758000e-47	5.9685000e-47	7.0887500e-46
294.750000	5.8794000e-47	5.9711500e-47	7.0111000e-46
295.000000	5.8832000e-47	5.9737500e-47	6.9989000e-46
295.250000	5.8871000e-47	5.9762500e-47	7.0504000e-46
295.500000	5.8910000e-47	5.9786500e-47	7.1702500e-46
295.750000	5.8948500e-47	5.9812500e-47	7.3821000e-46
296.000000	5.8989000e-47	5.9837000e-47	7.7047000e-46
296.250000	5.9033500e-47	5.9862500e-47	8.1764500e-46
296.500000	5.9078500e-47	5.9888000e-47	8.8286000e-46
296.750000	5.9125500e-47	5.9915000e-47	9.6692000e-46
297.000000	5.9176000e-47	5.9946000e-47	1.0747900e-45
297.250000	5.9231000e-47	5.9968000e-47	1.2133800e-45
297.500000	5.9281500e-47	5.9998500e-47	1.3894700e-45
297.750000	5.9338000e-47	6.0027000e-47	1.6117900e-45
298.000000	5.9397000e-47	6.0055500e-47	1.8935050e-45
298.250000	5.9458500e-47	6.0086000e-47	2.2672850e-45
298.500000	5.9527000e-47	6.0115500e-47	2.7596250e-45
298.750000	5.9600500e-47	6.0144500e-47	3.3976700e-45
299.000000	5.9678000e-47	6.0176000e-47	4.1918950e-45
299.250000	5.9770000e-47	6.0207000e-47	5.2924000e-45
299.500000	5.9878000e-47	6.0238000e-47	6.7454500e-45
299.750000	5.9998500e-47	6.0268500e-47	8.2926000e-45
300.000000	6.0136000e-47	6.0302000e-47	9.1622500e-45
300.250000	6.0289000e-47	6.0336000e-47	8.8143500e-45
300.500000	6.0477500e-47	6.0369500e-47	7.3972000e-45
300.750000	6.0711500e-47	6.0402500e-47	5.9532000e-45
301.000000	6.1016500e-47	6.0440500e-47	4.7497350e-45
301.250000	6.1401000e-47	6.0477500e-47	3.8406550e-45
301.500000	6.1930000e-47	6.0518500e-47	3.1229300e-45
301.750000	6.2719000e-47	6.0557500e-47	2.6050200e-45
302.000000	6.4048000e-47	6.0607500e-47	2.2165250e-45
302.250000	6.6652000e-47	6.0661000e-47	1.9476050e-45
302.500000	7.2445500e-47	6.0710500e-47	1.7750850e-45
302.750000	8.8946000e-47	6.0769000e-47	1.7035300e-45
303.000000	1.7090250e-46	6.0838500e-47	1.7400450e-45
303.250000	1.7615450e-45	6.0918000e-47	1.8509450e-45
303.500000	2.7568400e-46	6.0994000e-47	2.0771700e-45
303.750000	9.8850500e-47	6.1100500e-47	2.4938050e-45
304.000000	7.5033500e-47	6.1220500e-47	3.1885350e-45
304.250000	6.7639000e-47	6.1349000e-47	4.3601450e-45
304.500000	6.4654000e-47	6.1521000e-47	6.3699500e-45
304.750000	6.3236500e-47	6.1742000e-47	1.0037000e-44
305.000000	6.2460500e-47	6.2082500e-47	1.6087450e-44
305.250000	6.1952000e-47	6.2562000e-47	2.7931800e-44
305.500000	6.1601500e-47	6.3332500e-47	5.5021000e-44
305.750000	6.1348000e-47	6.4838000e-47	1.3107200e-43
306.000000	6.1170500e-47	7.0998000e-47	4.2614500e-43
306.250000	6.1053000e-47	6.2837000e-46	2.2678750e-42
306.500000	6.0948500e-47	7.1514000e-47	2.4504000e-41
306.750000	6.0877000e-47	6.4992000e-47	3.7594150e-41
307.000000	6.0821500e-47	6.3631000e-47	2.6605400e-42
307.250000	6.0778500e-47	6.2944500e-47	9.2421500e-43
307.500000	6.0744500e-47	6.2526500e-47	8.5017000e-43
307.750000	6.0729500e-47	6.2301500e-47	1.1016750e-42
308.000000	6.0726500e-47	6.2151500e-47	1.5427250e-42
308.250000	6.0719500e-47	6.2063000e-47	2.1536150e-42
308.500000	6.0720000e-47	6.2022500e-47	2.9519900e-42
308.750000	6.0727000e-47	6.2012500e-47	3.9647750e-42
309.000000	6.0743000e-47	6.2008000e-47	5.1870000e-42
309.250000	6.0755000e-47	6.2024500e-47	6.6151000e-42
309.500000	6.0765500e-47	6.2060000e-47	8.2026500e-42
309.750000	6.0777000e-47	6.2114500e-47	9.8752000e-42
310.000000	6.0794000e-47	6.2181000e-47	1.1509600e-41
310.250000	6.0813500e-47	6.2268500e-47	1.3043900e-41
310.500000	6.0835500e-47	6.2371000e-47	1.4267600e-41
310.750000	6.0859500e-47	6.2505500e-47	1.5038000e-41
311.000000	6.0883500e-47	6.2661500e-47	1.5202050e-41
311.250000	6.0908000e-47	6.2860000e-47	1.4821800e-41
311.500000	6.0934500e-47	6.3099000e-47	1.3832350e-41
311.750000	6.0962000e-47	6.3394500e-47	1.2506950e-41
312.000000	6.0990500e-47	6.3766000e-47	1.0944600e-41
312.250000	6.1019500e-47	6.4221500e-47	9.2606000e-42
312.500000	6.1052000e-47	6.4831500e-47	7.6013000e-42
312.750000	6.1082500e-47	6.5645500e-47	6.0903000e-42
313.000000	6.1112500e-47	6.6772500e-47	4.7489550e-42
313.250000	6.1145000e-47	6.8497500e-47	3.6165450e-42
313.500000	6.1176500e-47	7.1217000e-47	2.6950400e-42
313.750000	6.1211000e-47	7.6007000e-47	1.9741300e-42
314.000000	6.1246000e-47	8.4956500e-47	1.4307300e-42
314.250000	6.1277500e-47	1.0435500e-46	1.0574600e-42
314.500000	6.1312000e-47	1.5717650e-46	3.2834600e-41
314.750000	6.1351500e-47	3.8889750e-46	4.9931300e-43
315.000000	6.1382500e-47	5.4929500e-45	3.3584500e-43
315.250000	6.1415500e-47	9.1918500e-46	2.2681450e-43
315.500000	6.1451000e-47	2.1197600e-46	1.5331950e-43
315.750000	6.1484000e-47	1.1961450e-46	1.0343850e-43
316.000000	6.1520000e-47	9.1383500e-47	6.9642500e-44
316.250000	6.1554500e-47	7.9158500e-47	4.6952450e-44
316.500000	6.1590000e-47	7.3099000e-47	3.1731500e-44
316.750000	6.1624000e-47	6.9704000e-47	2.1549400e-44
317.000000	6.1657500e-47	6.7720500e-47	1.4702300e-44
317.250000	6.1692500e-47	6.6487000e-47	1.0134050e-44
317.500000	6.1729000e-47	6.5622500e-47	7.0644500e-45
317.750000	6.1766000e-47	6.4987000e-47	5.0053000e-45
318.000000	6.1801500e-47	6.4509500e-47	3.5967850e-45
318.250000	6.1837000e-47	6.4177000e-47	2.6332300e-45
318.500000	6.1872500e-47	6.3908000e-47	1.9652500e-45
318.750000	6.1908000e-47	6.3705500e-47	1.4974250e-45
319.000000	6.1946500e-47	6.3539500e-47	1.1667150e-45
319.250000	6.1983000e-47	6.3395500e-47	9.3187000e-46
319.500000	6.2020000e-47	6.3298500e-47	7.6020000e-46
319.750000	6.2056500e-47	6.3229000e-47	6.3437500e-46
320.000000	6.2093500e-47	6.3168000e-47	5.3973500e-46
320.250000	6.2130500e-47	6.3127500e-47	4.6819250e-46
320.500000	6.2168000e-47	6.3092500e-47	4.1306600e-46
320.750000	6.2206000e-47	6.3067500e-47	3.7081650e-46
321.000000	6.2246000e-47	6.3052500e-47	3.3768450e-46
321.250000	6.2282000e-47	6.3037000e-47	3.1412650e-46
321.500000	6.2319500e-47	6.3030000e-47	2.9648500e-46
321.750000	6.2357000e-47	6.3019500e-47	2.8438050e-46
322.000000	6.2396500e-47	6.3016500e-47	2.7621200e-46
322.250000	6.2434000e-47	6.3016500e-47	2.7133450e-46
322.500000	6.2472500e-47	6.3024500e-47	2.6888100e-46
322.750000	6.2511000e-47	6.3034000e-47	2.6861850e-46
323.000000	6.2549500e-47	6.3049000e-47	2.7164050e-46
323.250000	6.2590000e-47	6.3058500e-47	2.7650550e-46
323.500000	6.2627500e-47	6.3074000e-47	2.8410550e-46
323.750000	6.2667500e-47	6.3092000e-47	2.9475950e-46
324.000000	6.2708000e-47	6.3106500e-47	3.0786900e-46
324.250000	6.2743500e-47	6.3124500e-47	3.2174900e-46
324.500000	6.2781500e-47	6.3142500e-47	3.3970700e-46
324.750000	6.2820000e-47	6.3166500e-47	3.6045250e-46
325.000000	6.2859000e-47	6.3189500e-47	3.8399450e-46
325.250000	6.2898000e-47	6.3212000e-47	4.0977200e-46
325.500000	6.2936500e-47	6.3237000e-47	4.3703100e-46
325.750000	6.2975000e-47	6.3263500e-47	4.6400850e-46
326.000000	6.3014500e-47	6.3290500e-47	4.9256100e-46
326.250000	6.3055000e-47	6.3318500e-47	5.2224000e-46
326.500000	6.3093500e-47	6.3348000e-47	5.5532000e-46
326.750000	6.3133000e-47	6.3378500e-47	5.8920500e-46
327.000000	6.3173000e-47	6.3403500e-47	6.2625500e-46
327.250000	6.3212500e-47	6.3434000e-47	6.6343000e-46
327.500000	6.3253500e-47	6.3464500e-47	6.9525000e-46
327.750000	6.3292000e-47	6.3492500e-47	7.2561000e-46
328.000000	6.3331500e-47	6.3524500e-47	7.5159500e-46
328.250000	6.3370500e-47	6.3555500e-47	7.7956500e-46
328.500000	6.3411000e-47	6.3588500e-47	8.0230500e-46
328.750000	6.3451000e-47	6.3617000e-47	8.2384500e-46
329.000000	6.3491500e-47	6.3645500e-47	8.4438500e-46
329.250000	6.3530500e-47	6.3677000e-47	8.6229500e-46
329.500000	6.3571000e-47	6.3706500e-47	8.7876500e-46
329.750000	6.3613500e-47	6.3740000e-47	8.9327000e-46
330.000000	6.3653000e-47	6.3772500e-47	9.0463500e-46
330.250000	6.3693000e-47	6.3807000e-47	9.1281000e-46
330.500000	6.3734500e-47	6.3838500e-47	9.3037000e-46
330.750000	6.3775500e-47	6.3868500e-47	9.4761500e-46
331.000000	6.3816000e-47	6.3902500e-47	9.5160000e-46
331.250000	6.3857500e-47	6.3933500e-47	9.5342000e-46
331.500000	6.3897500e-47	6.3968000e-47	9.5509000e-46
331.750000	6.3938000e-47	6.4005000e-47	9.5448500e-46
332.000000	6.3978500e-47	6.4036000e-47	9.5175000e-46
332.250000	6.4020000e-47	6.4069000e-47	9.4568000e-46
332.500000	6.4060500e-47	6.4101000e-47	9.4072000e-46
332.750000	6.4102000e-47	6.4133500e-47	9.3143000e-46
333.000000	6.4143000e-47	6.4167500e-47	9.1908500e-46
333.250000	6.4184500e-47	6.4199500e-47	9.0991500e-46
333.500000	6.4227500e-47	6.4233000e-47	8.9744500e-46
333.750000	6.4270500e-47	6.4268000e-47	8.8627500e-46
334.000000	6.4314000e-47	6.4301500e-47	8.7693000e-46
334.250000	6.4358000e-47	6.4336000e-47	8.6567500e-46
334.500000	6.4402000e-47	6.4370000e-47	8.4871500e-46
334.750000	6.4445000e-47	6.4404000e-47	8.3384000e-46
335.000000	6.4481500e-47	6.4439000e-47	8.1968000e-46
335.250000	6.4523500e-47	6.4474000e-47	8.0524000e-46
335.500000	6.4566000e-47	6.4507000e-47	7.8920000e-46
335.750000	6.4608500e-47	6.4540500e-47	7.7053000e-46
336.000000	6.4649500e-47	6.4573500e-47	7.5233000e-46
336.250000	6.4692500e-47	6.4606500e-47	7.3365000e-46
336.500000	6.4736500e-47	6.4638500e-47	7.1415500e-46
336.750000	6.4779500e-47	6.4674000e-47	6.9439500e-46
337.000000	6.4821500e-47	6.4707500e-47	6.7494500e-46
337.250000	6.4865000e-47	6.4742500e-47	6.5672000e-46
337.500000	6.4907500e-47	6.4777500e-47	6.3972500e-46
337.750000	6.4950500e-47	6.4813000e-47	6.2267500e-46
338.000000	6.4993000e-47	6.4848000e-47	6.0878000e-46
338.250000	6.5035500e-47	6.4884500e-47	5.9546000e-46
338.500000	6.5078500e-47	6.4919500e-47	5.8487500e-46
338.750000	6.5121500e-47	6.4954500e-47	5.7464500e-46
339.000000	6.5164500e-47	6.4989000e-47	5.6407500e-46
339.250000	6.5208000e-47	6.5024000e-47	5.5385000e-46
339.500000	6.5252000e-47	6.5058000e-47	5.4496500e-46
339.750000	6.5295000e-47	6.5093000e-47	5.3479000e-46
340.000000	6.5339000e-47	6.5125000e-47	5.2554500e-46
340.250000	6.5383000e-47	6.5159000e-47	5.1834500e-46
340.500000	6.5427000e-47	6.5195500e-47	5.1234500e-46
340.750000	6.5471000e-47	6.5235000e-47	5.0625000e-46
341.000000	6.5516500e-47	6.5268000e-47	5.0190000e-46
341.250000	6.5561000e-47	6.5301500e-47	4.9879250e-46
341.500000	6.5606000e-47	6.5338500e-47	4.9612500e-46
341.750000	6.5650500e-47	6.5376000e-47	4.9586550e-46
342.000000	6.5696500e-47	6.5412000e-47	4.9646300e-46
342.250000	6.5742000e-47	6.5448500e-47	4.9894600e-46
342.500000	6.5790000e-47	6.5487000e-47	5.0268000e-46
342.750000	6.5832000e-47	6.5527000e-47	5.0803500e-46
343.000000	6.5875500e-47	6.5564000e-47	5.1456500e-46
343.250000	6.5920500e-47	6.5601000e-47	5.2206500e-46
343.500000	6.5964000e-47	6.5636000e-47	5.3273000e-46
343.750000	6.6009000e-47	6.5670500e-47	5.4380000e-46
344.000000	6.6054500e-47	6.5707500e-47	5.5728500e-46
344.250000	6.6103000e-47	6.5743500e-47	5.7321500e-46
344.500000	6.6145500e-47	6.5780000e-47	5.9137000e-46
344.750000	6.6191000e-47	6.5815500e-47	6.0764000e-46
345.000000	6.6236000e-47	6.5850500e-47	6.2848000e-46
345.250000	6.6282000e-47	6.5888500e-47	6.5189000e-46
345.500000	6.6328000e-47	6.5927000e-47	6.7768000e-46
345.750000	6.6373500e-47	6.5964500e-47	7.0597500e-46
346.000000	6.6420000e-47	6.6001000e-47	7.3789500e-46
346.250000	6.6466000e-47	6.6036000e-47	7.7191000e-46
346.500000	6.6511500e-47	6.6073500e-47	8.0865500e-46
346.750000	6.6558500e-47	6.6109000e-47	8.5057500e-46
347.000000	6.6605000e-47	6.6144500e-47	8.9650500e-46
347.250000	6.6652500e-47	6.6181500e-47	9.4794500e-46
347.500000	6.6699500e-47	6.6219000e-47	1.0043250e-45
347.750000	6.6746000e-47	6.6255500e-47	1.0712000e-45
348.000000	6.6793000e-47	6.6297000e-47	1.1545150e-45
348.250000	6.6840000e-47	6.6336000e-47	1.2625050e-45
348.500000	6.6885000e-47	6.6373000e-47	1.4082550e-45
348.750000	6.6931500e-47	6.6412500e-47	1.6312600e-45
349.000000	6.6979500e-47	6.6452000e-47	2.0794150e-45
349.250000	6.7026000e-47	6.6485500e-47	3.2395200e-45
349.500000	6.7071000e-47	6.6523000e-47	7.8205000e-45
349.750000	6.7115500e-47	6.6558500e-47	6.8332500e-44
